codigo_sgif,observ,codigo_rc,distrito,concelho,freguesia,area_arborizada,area_nao_arborizada,dia_semana,reacendimento,causa,data_inicio,hora_inicio,primeira_intervencao,data_fim,hora_fim
BI1336,,RC12800002,GUARDA,MÊDA,O.GATOS,0,0,3,S,DES,1994-08-23,11:08:00,,34569.52083333333,0.5208333333333334
BI1346,,RC12800002,GUARDA,MÊDA,OUTRA,0,1,3,S,DES,1994-08-23,01:20:00,,34569.083333333336,0.08333333333333333
BI1358,,RC12800002,GUARDA,MÊDA,OUTRA,1,2,3,,DES,1994-08-23,13:43:00,,34569.694444444445,0.6944444444444445
BI1350,,RC12800002,GUARDA,MÊDA,RABAÇAL,0,1,3,,DES,1994-08-23,01:20:00,,34569.145833333336,0.14583333333333334
BI1361,,RC12800005,GUARDA,PINHEL,CIDADELHE,0,5,3,,DES,1994-08-23,14:41:00,,34569.68958333333,0.6895833333333333
BI1347,,RC12800005,GUARDA,PINHEL,MANIGOTO,0,0,3,S,DES,1994-08-23,03:02:00,,34569.1875,0.1875
BI1365,,RC12800008,GUARDA,SABUGAL,A.BISPO,0,0.3,3,,DES,1994-08-23,17:10:00,,34569.76875,0.76875
BI1370,,RC12800008,GUARDA,SABUGAL,BENDADA,0,3,3,,DES,1994-08-23,19:35:00,,34569.885416666664,0.8854166666666666
BI1376,,RC12800008,GUARDA,SABUGAL,FOIOS,0,1,3,,DES,1994-08-23,22:50:00,,34570.065972222226,0.06597222222222222
BI1368,,RC12800008,GUARDA,SABUGAL,QUADRAZAIS,0,1,3,,DES,1994-08-23,18:14:00,,34569.85416666667,0.8541666666666666
BI1354,,RC12700003,GUARDA,SEIA,PARANHOS,0,0,3,,DES,1994-08-23,11:35:00,,34569.51041666667,0.5104166666666666
BI1369,,RC12700003,GUARDA,SEIA,PINHANÇOS,1,1,3,,DES,1994-08-23,19:22:00,,34569.88194444444,0.8819444444444445
BI1363,,RC12700003,GUARDA,SEIA,S.ROMÃO,0,8,3,,DES,1994-08-23,16:28:00,,34569.875,0.875
BI1360,,RC12700003,GUARDA,SEIA,VIDE,1.5,0,3,,NEG,1994-08-23,14:15:00,,34569.88888888889,0.8888888888888888
BI1366,,RC12800001,GUARDA,TRANCOSO,P.CONCELHO,0,15,3,,DES,1994-08-23,18:12:00,,34569.916666666664,0.9166666666666666
BI1356,,RC12800001,GUARDA,TRANCOSO,S.MARIA,0,1,3,,DES,1994-08-23,13:20:00,,34569.583333333336,0.5833333333333334
BI1104,,RC12A00002,C.BRANCO,BELMONTE,CARIA,0,1,4,,DES,1994-08-24,01:57:00,,34570.14236111112,0.1423611111111111
BI1113,,RC12A00002,C.BRANCO,BELMONTE,CARIA,0,0.5,4,,DES,1994-08-24,23:20:00,,34571.072916666664,0.07291666666666667
BI1111,,RC12900001,C.BRANCO,C.BRANCO,ALCAINS,0,1,4,,DES,1994-08-24,19:47:00,,34570.875,0.875
BI1110,,RC12A00001,C.BRANCO,COVILHÃ,C.COVILHÃ,0,5,4,,DES,1994-08-24,17:09:00,,34570.784722222226,0.7847222222222222
BI1116,,RC12A00001,C.BRANCO,COVILHÃ,ORJAIS,4,0,4,,DES,1994-08-24,23:42:00,,34571.5625,0.5625
BI1108,,RC12A00001,C.BRANCO,COVILHÃ,V.CARVALHO,0,0,4,,DES,1994-08-24,15:15:00,,34570.70833333333,0.7083333333333334
BI1112,,RC12A00003,C.BRANCO,FUNDÃO,A.CAMPO,0,1,4,,DES,1994-08-24,20:26:00,,34570.989583333336,0.9895833333333334
BI1115,,RC12A00003,C.BRANCO,FUNDÃO,A.CAMPO,0,0.02,4,,DES,1994-08-24,23:30:00,,34571.041666666664,0.041666666666666664
BI1114,,RC12A00003,C.BRANCO,FUNDÃO,FATELA,2,0,4,,DES,1994-08-24,23:21:00,,34571.114583333336,0.11458333333333333
BI1107,,RC12500001,C.BRANCO,OLEIROS,ORVALHO,0.1,0.1,4,,NEG,1994-08-24,12:38:00,,34570.621527777774,0.6215277777777778
BI1105,,RC12900003,C.BRANCO,PENAMACOR,BENQUERENÇA,0,1,4,,DES,1994-08-24,03:50:00,,34570.215277777774,0.2152777777777778
BI1106,,RC12500003,C.BRANCO,SERTÃ,P.PEQUENO,0.3,0,4,,NEG,1994-08-24,10:30:00,,34570.618055555555,0.6180555555555556
BI1109,,RC12500003,C.BRANCO,SERTÃ,P.PEQUENO,0.01,0,4,,DES,1994-08-24,15:42:00,,34570.82986111111,0.8298611111111112
BI1399,,RC12800003,GUARDA,C. BEIRA,CARRAPICHANA,0,0,4,,DES,1994-08-24,22:10:00,,34570.975694444445,0.9756944444444445
BI1374,,RC12800003,GUARDA,C. BEIRA,S.MARIA,0,0,4,S,DES,1994-08-24,11:10:00,,34570.520833333336,0.5208333333333334
BI1385,,RC12800003,GUARDA,C. BEIRA,S.PEDRO,0,0,4,,DES,1994-08-24,13:20:00,,34570.604166666664,0.6041666666666666
BI1381,,RC12800003,GUARDA,C. BEIRA,V.B.MONDEGO,0,0,4,,DES,1994-08-24,02:33:00,,34570.184027777774,0.1840277777777778
BI1390,,RC12700001,GUARDA,F. ALGODRES,MUXAGATA,0,0.02,4,,DES,1994-08-24,17:58:00,,34570.8125,0.8125
BI2699,,RC12700002,GUARDA,GOUVEIA,CATIVELOS,0,0.02,4,S,DES,1994-08-24,14:00:00,,34570.66527777778,0.6652777777777777
BI1392,,RC12700002,GUARDA,GOUVEIA,CATIVELOS,0,0,4,,DES,1994-08-24,19:25:00,,34570.85763888889,0.8576388888888888
BI1395,,RC12700002,GUARDA,GOUVEIA,M.SERRA,0,1,4,,DES,1994-08-24,20:45:00,,34570.9375,0.9375
BI1394,,RC12700002,GUARDA,GOUVEIA,R.TORTO,0.03,0,4,,DES,1994-08-24,20:35:00,,34570.909722222226,0.9097222222222222
BI2647,,RC12800004,GUARDA,GUARDA,ALVENDRE,0,0,4,S,DES,1994-08-24,11:00:00,,34570.489583333336,0.4895833333333333
BI1388,,RC12800004,GUARDA,GUARDA,ALVENDRE,0,1,4,,DES,1994-08-24,14:25:00,,34570.635416666664,0.6354166666666666
BI2707,,RC12800004,GUARDA,GUARDA,F.JOANES,0,1,4,S,DES,1994-08-24,01:35:00,,34570.17708333333,0.17708333333333334
BI1397,,RC12800004,GUARDA,GUARDA,F.JOANES,0,5,4,,DES,1994-08-24,21:40:00,,34571.07986111112,0.0798611111111111
BI2725,,RC12800004,GUARDA,GUARDA,MIZARELA,0,2,4,S,DES,1994-08-24,22:02:00,,34571.07291666667,0.07291666666666667
BI1391,,RC12800004,GUARDA,GUARDA,ROCHOSO,0,1,4,,DES,1994-08-24,18:00:00,,34570.82638888889,0.8263888888888888
BI2708,,RC12800004,GUARDA,GUARDA,V.FERNANDO,0,1,4,S,DES,1994-08-24,10:39:00,,34570.510416666664,0.5104166666666666
BI2708,,RC12800004,GUARDA,GUARDA,V.FERNANDO,1,5,4,S,DES,1994-08-24,12:20:00,,34570.833333333336,0.8333333333333334
BI1384,,RC12800002,GUARDA,MÊDA,MÊDA,0,1,4,,DES,1994-08-24,12:51:00,,34570.677083333336,0.6770833333333334
BI1398,,RC12800002,GUARDA,MÊDA,MÊDA,0,1,4,,DES,1994-08-24,21:41:00,,34571.00347222222,0.003472222222222222
BI1383,,RC12800002,GUARDA,MÊDA,O.GATOS,0,3,4,,DES,1994-08-24,12:50:00,,34570.618055555555,0.6180555555555556
BI1267,,RC12800002,GUARDA,MÊDA,P.PENELA,0,1,4,S,DES,1994-08-24,01:10:00,,34570.08333333333,0.08333333333333333
BI1380,,RC12800002,GUARDA,MÊDA,RABAÇAL,0,2,4,,DES,1994-08-24,01:36:00,,34570.177083333336,0.17708333333333334
BI1396,,RC12800002,GUARDA,MÊDA,RABAÇAL,4,2,4,,DES,1994-08-24,21:22:00,,34571.104166666664,0.10416666666666667
BI1387,,RC12800005,GUARDA,PINHEL,PINHEL,0,3,4,,DES,1994-08-24,14:50:00,,34570.72708333333,0.7270833333333333
BI1382,,RC12800008,GUARDA,SABUGAL,CASTELEIRO,0,1,4,,DES,1994-08-24,03:47:00,,34570.21875,0.21875
BI1376,,RC12800008,GUARDA,SABUGAL,FOIOS,0,0,4,S,DES,1994-08-24,14:12:00,,34570.659722222226,0.6597222222222222
BI1389,,RC12800008,GUARDA,SABUGAL,QUADRAZAIS,0,2,4,,DES,1994-08-24,17:11:00,,34570.77083333333,0.7708333333333334
BI1363,,RC12700003,GUARDA,SEIA,S.ROMÃO,0,0,4,S,DES,1994-08-24,10:52:00,,34570.51111111111,0.5111111111111112
BI1393,,RC12700003,GUARDA,SEIA,TOURAIS,0,0.5,4,,DES,1994-08-24,00:23:00,,34570.04861111111,0.04861111111111111
BI1356,,RC12800001,GUARDA,TRANCOSO,S.MARIA,0,0,4,S,DES,1994-08-24,00:49:00,,34570.04861111111,0.04861111111111111
BI1400,,RC12800001,GUARDA,TRANCOSO,S.PEDRO,0,1,4,,DES,1994-08-24,22:58:00,,34570.975694444445,0.9756944444444445
BI1122,,RC12A00002,C.BRANCO,BELMONTE,CARIA,0,1.5,5,,DES,1994-08-25,19:59:00,,34571.90277777778,0.9027777777777778
BI1120,,RC12900001,C.BRANCO,C.BRANCO,ALCAINS,0,3,5,,DES,1994-08-25,16:07:00,,34571.788194444445,0.7881944444444445
BI1121,,RC12A00001,C.BRANCO,COVILHÃ,A.SOUTO,0,3,5,,DES,1994-08-25,18:22:00,,34571.864583333336,0.8645833333333334
BI1119,,RC12A00001,C.BRANCO,COVILHÃ,BOIDOBRA,0,1.4,5,,INT,1994-08-25,15:47:00,,34571.80208333333,0.8020833333333334
BI1124,,RC12A00001,C.BRANCO,COVILHÃ,V.FORMOSO,0,1,5,,DES,1994-08-25,22:19:00,,34572.104166666664,0.10416666666666667
BI3016,,RC12A00001,C.BRANCO,COVILHÃ,VERDELHOS,0.13,0,5,,INT,1994-08-25,23:00:00,,34572.020833333336,0.020833333333333332
BI1123,,RC12A00003,C.BRANCO,FUNDÃO,FATELA,0.5,0,5,,DES,1994-08-25,20:42:00,,34571.92361111112,0.9236111111111112
BI1117,,RC12900003,C.BRANCO,PENAMACOR,A.BISPO,1,0,5,,DES,1994-08-25,05:30:00,,34571.36111111111,0.3611111111111111
BI1118,,RC12900003,C.BRANCO,PENAMACOR,A.J.PIRES,0,1,5,,DES,1994-08-25,13:35:00,,34571.66875,0.66875
BI1125,,RC12900003,C.BRANCO,PENAMACOR,BENQUERENÇA,0,5,5,,DES,1994-08-25,22:58:00,,34572.149305555555,0.14930555555555555
BI1403,,RC12800003,GUARDA,C. BEIRA,AÇORES,15,366.95,5,,DES,1994-08-25,11:50:00,,34571.53472222222,0.5347222222222222
BI2643,,RC12800003,GUARDA,C. BEIRA,LINHARES,0,0,5,,DES,1994-08-25,22:37:00,,34572.458333333336,0.4583333333333333
BI1407,,RC12800003,GUARDA,C. BEIRA,PRADOS,11,46,5,,DES,1994-08-25,14:30:00,,34571.666666666664,0.6666666666666666
BI1409,,RC12800006,GUARDA,F.C. RODRIGO,Q.P.MARTINS,0,6,5,,DES,1994-08-25,18:52:00,,34571.944444444445,0.9444444444444445
BI1392,,RC12700002,GUARDA,GOUVEIA,CATIVELOS,0,0,5,S,DES,1994-08-25,15:38:00,,34571.7,0.7
BI1392,,RC12700002,GUARDA,GOUVEIA,CATIVELOS,0,0,5,S,DES,1994-08-25,18:25:00,,34571.819444444445,0.8194444444444445
BI1392,,RC12700002,GUARDA,GOUVEIA,CATIVELOS,0,1,5,S,DES,1994-08-25,23:14:00,,34572.05208333333,0.052083333333333336
BI1395,,RC12700002,GUARDA,GOUVEIA,M.SERRA,0,0,5,S,DES,1994-08-25,06:29:00,,34571.322916666664,0.3229166666666667
BI1395,,RC12700002,GUARDA,GOUVEIA,M.SERRA,1,1,5,S,DES,1994-08-25,12:40:00,,34571.61597222222,0.6159722222222223
BI2700,,RC12700002,GUARDA,GOUVEIA,V.F.SERRA,0,1,1,,DES,1994-08-25,23:20:00,,34572.04513888888,0.04513888888888889
BI1401,,RC12700002,GUARDA,GOUVEIA,V.N.TÁZEM,0,0.03,5,,DES,1994-08-25,10:11:00,,34571.475694444445,0.4756944444444444
BI2683,,RC12800004,GUARDA,GUARDA,ADÃO,0,4,5,,DES,1994-08-25,13:00:00,,34571.59305555555,0.5930555555555556
BI2725,,RC12800004,GUARDA,GUARDA,MIZARELA,0,0,5,S,DES,1994-08-25,14:22:00,,34571.64027777778,0.6402777777777778
BI2672,,RC12800004,GUARDA,GUARDA,P.CARNE,0,0,5,,DES,1994-08-25,17:57:00,,34571.78958333333,0.7895833333333333
BI2646,,RC12800004,GUARDA,GUARDA,PÊGA,0,2,5,,DES,1994-08-25,02:41:00,,34571.229166666664,0.22916666666666666
BI2646,,RC12800004,GUARDA,GUARDA,PÊGA,0,2,5,S,DES,1994-08-25,09:40:00,,34571.552083333336,0.5520833333333334
BI2646,,RC12800004,GUARDA,GUARDA,PÊGA,0,3,5,S,DES,1994-08-25,13:15:00,,34571.770833333336,0.7708333333333334
BI2646,,RC12800004,GUARDA,GUARDA,PÊGA,30,387,5,S,DES,1994-08-25,18:58:00,,34571.875,0.875
BI2645,,RC12800004,GUARDA,GUARDA,V.F.DEÃO,0,0,5,,DES,1994-08-25,12:48:00,,34571.575,0.575
BI2716,,RC12800004,GUARDA,GUARDA,V.FERNANDO,0,0,5,,DES,1994-08-25,14:21:00,,34571.76388888889,0.7638888888888888
BI2706,,RC12800004,GUARDA,GUARDA,VELA,0,0,5,,DES,1994-08-25,01:21:00,,34571.097916666666,0.09791666666666667
BI0414,,RC12800002,GUARDA,MÊDA,AVELOSO,0,15,5,S,DES,1994-08-25,11:48:00,,34571.54166666667,0.5416666666666666
BI1408,,RC12800002,GUARDA,MÊDA,CASTEIÇÃO,0,0,5,,DES,1994-08-25,15:25:00,,34571.65625,0.65625
BI1405,,RC12800005,GUARDA,PINHEL,PINHEL,0,5,5,,DES,1994-08-25,12:47:00,,34571.68819444444,0.6881944444444444
BI1376,,RC12800008,GUARDA,SABUGAL,FOIOS,0,1,5,S,DES,1994-08-25,17:45:00,,34571.8125,0.8125
BI3030,,RC12800008,GUARDA,SABUGAL,QUADRAZAIS,0,0,5,,NEG,1994-08-25,15:20:00,,34571.65277777778,0.6527777777777778
BI1406,,RC12700003,GUARDA,SEIA,PARANHOS,0,7,5,,DES,1994-08-25,14:25:00,,34571.739583333336,0.7395833333333334
BI1404,,RC12800001,GUARDA,TRANCOSO,FIÃES,0,0,5,,DES,1994-08-25,12:00:00,,34571.52777777778,0.5277777777777778
BI2112,,RC12800001,GUARDA,TRANCOSO,P.CONCELHO,16,14,5,,INT,1994-08-25,16:20:00,,34571.94861111111,0.9486111111111111
BI1136,,RC12A00002,C.BRANCO,BELMONTE,CARIA,1,0,6,,DES,1994-08-26,20:05:00,,34572.916666666664,0.9166666666666666
BI1128,,RC12900001,C.BRANCO,C.BRANCO,C.BRANCO,0.5,1,6,,INT,1994-08-26,03:39:00,,34572.26388888889,0.2638888888888889
BI1130,,RC12900001,C.BRANCO,C.BRANCO,S.A.TOJEIRAS,0.05,0,6,,DES,1994-08-26,15:10:00,,34572.71875,0.71875
BI1132,,RC12A00001,C.BRANCO,COVILHÃ,BOIDOBRA,0,0.01,6,,DES,1994-08-26,15:56:00,,34572.72916666667,0.7291666666666666
BI1129,,RC12A00001,C.BRANCO,COVILHÃ,ORJAIS,0,0.01,6,,DES,1994-08-26,14:20:00,,34572.66319444444,0.6631944444444444
BI1133,,RC12A00001,C.BRANCO,COVILHÃ,V.FORMOSO,0,0.5,6,,DES,1994-08-26,16:13:00,,34572.743055555555,0.7430555555555555
BI1135,,RC12A00001,C.BRANCO,COVILHÃ,V.FORMOSO,0,1,6,,DES,1994-08-26,18:30:00,,34572.875,0.875
BI1138,,RC12A00003,C.BRANCO,FUNDÃO,B.CIMA,1,0,6,,DES,1994-08-26,21:53:00,,34573.04444444445,0.044444444444444446
BI1126,,RC12A00003,C.BRANCO,FUNDÃO,FUNDÃO,0,1,6,,DES,1994-08-26,00:48:00,,34572.131944444445,0.13194444444444445
BI1131,,RC12A00003,C.BRANCO,FUNDÃO,FUNDÃO,0,0.5,6,,DES,1994-08-26,15:44:00,,34572.71875,0.71875
BI1127,,RC12A00003,C.BRANCO,FUNDÃO,ORCA,1,0,6,,DES,1994-08-26,01:55:00,,34572.1875,0.1875
BI1134,,RC12500003,C.BRANCO,SERTÃ,C.BONJARDIM,0,0,6,,DES,1994-08-26,18:10:00,,34572.78680555556,0.7868055555555555
BI1137,,RC12900004,C.BRANCO,V.V.RODÃO,S.RODÃO,8,0,6,,DES,1994-08-26,21:22:00,,34573.48055555556,0.48055555555555557
BI3000,,RC12900004,C.BRANCO,V.V.RODÃo,V.V.RODÃO,16.2,4.8,6,,NEG,1994-08-26,21:22:00,,34573.46805555555,0.4680555555555555
BI1412,,RC12800007,GUARDA,ALMEIDA,ALMEIDA,0,0,6,,DES,1994-08-26,10:55:00,,34572.46875,0.46875
BI2670,,RC12800003,GUARDA,C. BEIRA,C.SERRA,0,0,6,,DES,1994-08-26,12:58:00,,34572.58194444444,0.5819444444444445
BI1415,,RC12700001,GUARDA,F. ALGODRES,MATANÇA,0,1,6,,DES,1994-08-26,14:28:00,,34572.68402777778,0.6840277777777778
BI2697,,RC12700001,GUARDA,F. ALGODRES,MUXAGATA,0,0,6,,DES,1994-08-26,18:05:00,,34572.791666666664,0.7916666666666666
BI1422,,RC12800006,GUARDA,F.C. RODRIGO,V.AMARGO,0,2,6,,DES,1994-08-26,17:00:00,,34572.79166666667,0.7916666666666666
BI1413,,RC12700002,GUARDA,GOUVEIA,CATIVELOS,0,0,6,,DES,1994-08-26,13:14:00,,34572.59722222222,0.5972222222222222
BI1418,,RC12700002,GUARDA,GOUVEIA,CATIVELOS,0,0,6,,DES,1994-08-26,15:30:00,,34572.745138888895,0.7451388888888889
BI1416,,RC12700002,GUARDA,GOUVEIA,M.SERRA,0,2,6,,DES,1994-08-26,14:15:00,,34572.683333333334,0.6833333333333332
BI2644,,RC12700002,GUARDA,GOUVEIA,M.SERRA,0,0,6,,DES,1994-08-26,19:56:00,,34572.90625,0.90625
BI2686,,RC12700002,GUARDA,GOUVEIA,M.SERRA,0,2,6,,DES,1994-08-26,21:45:00,,34572.95138888889,0.9513888888888888
BI1413,,RC12700002,GUARDA,GOUVEIA,NESPEREIRA,0,0,6,S,DES,1994-08-26,18:38:00,,34572.819444444445,0.8194444444444445
BI2695,,RC12700002,GUARDA,GOUVEIA,NESPEREIRA,0,3,6,,DES,1994-08-26,22:50:00,,34573.10416666667,0.10416666666666667
BI2696,,RC12700002,GUARDA,GOUVEIA,S.PEDRO,0,0.03,6,,DES,1994-08-26,22:00:00,,34572.9375,0.9375
BI2669,,RC12800004,GUARDA,GUARDA,ALVENDRE,0,0,6,,DES,1994-08-26,11:10:00,,34572.506944444445,0.5069444444444444
BI2671,,RC12800004,GUARDA,GUARDA,ALVENDRE,0,0,6,,DES,1994-08-26,16:06:00,,34572.712499999994,0.7125
BI1411,,RC12800004,GUARDA,GUARDA,MIZARELA,2,23,6,,DES,1994-08-26,09:05:00,,34572.416666666664,0.4166666666666667
BI2598,,RC12800002,GUARDA,MÊDA,F.LONGA,0,1,6,,DES,1994-08-26,15:50:00,,34572.711805555555,0.7118055555555555
BI1423,,RC12800002,GUARDA,MÊDA,F.LONGA,5,155,6,,DES,1994-08-26,17:00:00,,34572.94305555556,0.9430555555555555
BI1410,,RC12800005,GUARDA,PINHEL,FREIXEDAS,0,0,6,,DES,1994-08-26,02:43:00,,34572.166666666664,0.16666666666666666
BI2726,,RC12800008,GUARDA,SABUGAL,S.ESTEVÃO,0,1,6,,DES,1994-08-26,20:05:00,,34572.87847222222,0.8784722222222222
BI1419,,RC12800008,GUARDA,SABUGAL,SABUGAL,0,2,6,,DES,1994-08-26,15:53:00,,34572.690972222226,0.6909722222222222
BI1420,,RC12800008,GUARDA,SABUGAL,SABUGAL,2,6,6,,DES,1994-08-26,16:08:00,,34572.77777777778,0.7777777777777778
BI2673,,RC12800008,GUARDA,SABUGAL,SOUTO,0,0,6,,DES,1994-08-26,20:15:00,,34572.885416666664,0.8854166666666666
BI1406,,RC12700003,GUARDA,SEIA,PARANHOS,0,1,6,S,DES,1994-08-26,19:20:00,,34572.944444444445,0.9444444444444445
BI1417,,RC12700003,GUARDA,SEIA,V.MERUGE,2,1,6,,DES,1994-08-26,15:15:00,,34572.791666666664,0.7916666666666666
BI1417,,RC12700003,GUARDA,SEIA,V.MERUGE,0,0,6,S,DES,1994-08-26,22:05:00,,34573.01527777778,0.015277777777777777
BI2103,,RC12800001,GUARDA,TRANCOSO,M.REI,0,0,6,,DES,1994-08-26,22:08:00,,34572.972222222226,0.9722222222222222
BI2108,,RC12800001,GUARDA,TRANCOSO,M.REI,0,25,6,S,DES,1994-08-26,23:10:00,,34573.052083333336,0.052083333333333336
BI2113,,RC12800001,GUARDA,TRANCOSO,P.CONCELHO,18,14,6,,INT,1994-08-26,14:05:00,,34572.62847222222,0.6284722222222222
BI2110,,RC12800001,GUARDA,TRANCOSO,TAMANHOS,5,11,6,,INT,1994-08-26,11:39:00,,34572.527083333334,0.5270833333333333
BI2110,,RC12800001,GUARDA,TRANCOSO,TAMANHOS,5,11,6,S,DES,1994-08-26,16:36:00,,34572.73333333333,0.7333333333333334
BI1427,,RC12800001,GUARDA,TRANCOSO,TAMANHOS,0,0,6,,DES,1994-08-26,20:50:00,,34572.875,0.875
BI2102,,RC12800001,GUARDA,TRANCOSO,TORRES,1,1,6,,DES,1994-08-26,21:45:00,,34572.979166666664,0.9791666666666666
BI1147,,RC12A00002,C.BRANCO,BELMONTE,CARIA,0,2,7,,DES,1994-08-27,22:26:00,,34573.95277777778,0.9527777777777778
BI1148,,RC12A00002,C.BRANCO,BELMONTE,CARIA,0,3,7,,DES,1994-08-27,22:47:00,,34574.006944444445,0.006944444444444444
BI1144,,RC12A00001,C.BRANCO,COVILHÃ,A.SOUTO,0,1,7,,DES,1994-08-27,14:19:00,,34573.66666666667,0.6666666666666666
BI1142,,RC12A00001,C.BRANCO,COVILHÃ,V.CARVALHO,0,0,7,,DES,1994-08-27,10:54:00,,34573.520833333336,0.5208333333333334
BI1139,,RC12A00003,C.BRANCO,FUNDÃO,DONAS,0,0.5,7,,DES,1994-08-27,00:34:00,,34573.059027777774,0.05902777777777778
BI1140,,RC12A00003,C.BRANCO,FUNDÃO,P.ATALAIA,0,0.5,7,,DES,1994-08-27,01:20:00,,34573.125,0.125
BI1145,,RC12900004,C.BRANCO,V.V.RODÃO,V.V.RODÃO,1,0,7,,DES,1994-08-27,15:31:00,,34574.125,0.125
BI1145,,RC12900004,C.BRANCO,V.V.RODÃO,V.V.RODÃO,0,0,7,,DES,1994-08-27,16:25:00,,34573.725694444445,0.7256944444444445
BI1146,,RC12900004,C.BRANCO,V.V.RODÃo,V.V.RODÃO,0,0.01,7,,DES,1994-08-27,17:15:00,,34573.75,0.75
BI1438,,RC12800007,GUARDA,ALMEIDA,V.VERDE,0,1,7,,DES,1994-08-27,15:57:00,,34573.78472222222,0.7847222222222222
BI2643,,RC12800003,GUARDA,C. BEIRA,LINHARES,0,0,7,S,DES,1994-08-27,14:12:00,,34573.63333333333,0.6333333333333333
BI1430,,RC12800003,GUARDA,C. BEIRA,RAPA,17,76,7,,DES,1994-08-27,01:40:00,,34573.291666666664,0.2916666666666667
BI2720,,RC12800003,GUARDA,C. BEIRA,V.E.VINHAS,0,0,7,,DES,1994-08-27,06:35:00,,34573.464583333334,0.46458333333333335
BI2720,,RC12800003,GUARDA,C. BEIRA,V.E.VINHAS,0,0,7,S,DES,1994-08-27,15:10:00,,34573.67361111111,0.6736111111111112
BI2697,,RC12700001,GUARDA,F. ALGODRES,MUXAGATA,0,200,7,S,DES,1994-08-27,13:23:00,,34573.59930555555,0.5993055555555555
BI1450,,RC12800006,GUARDA,F.C. RODRIGO,C.RODRIGO,0,1,7,,DES,1994-08-27,23:15:00,,34574.10763888889,0.1076388888888889
BI0190,,RC12800006,GUARDA,F.C. RODRIGO,ESCALHÃO,0,10,7,S,DES,1994-08-27,02:42:00,,34573.18472222223,0.18472222222222223
BI1437,,RC12700002,GUARDA,GOUVEIA,CATIVELOS,0,0.04,7,,DES,1994-08-27,12:45:00,,34573.55902777778,0.5590277777777778
BI1437,,RC12700002,GUARDA,GOUVEIA,CATIVELOS,0,0,7,S,DES,1994-08-27,17:08:00,,34573.76388888889,0.7638888888888888
BI2698,Z2698*,RC12700002,GUARDA,GOUVEIA,RIBAMONDEGO,0,0,7,,DES,1994-08-27,22:15:00,,34573.97916666667,0.9791666666666666
BI1434,,RC12800004,GUARDA,GUARDA,A.VIÇOSA,8,40,7,,DES,1994-08-27,10:30:00,,34573.85972222222,0.8597222222222222
BI1443,,RC12800004,GUARDA,GUARDA,ALVENDRE,0,7,7,,DES,1994-08-27,17:35:00,,34573.91666666667,0.9166666666666666
BI1447,,RC12800004,GUARDA,GUARDA,GONÇALO,0,0,7,,DES,1994-08-27,20:58:00,,34573.88541666667,0.8854166666666666
BI2668,,RC12800004,GUARDA,GUARDA,P.CARNE,0,0,7,,DES,1994-08-27,17:06:00,,34573.972222222226,0.9722222222222222
BI2667,,RC12800004,GUARDA,GUARDA,S.SERRA,0,0,7,,DES,1994-08-27,18:55:00,,34573.979166666664,0.9791666666666666
BI1446,,RC12800004,GUARDA,GUARDA,V.AMOREIRAS,0,0,7,,DES,1994-08-27,18:44:00,,34573.84375,0.84375
BI1448,,RC12800002,GUARDA,MÊDA,MÊDA,0,4,7,,DES,1994-08-27,22:15:00,,34574.052083333336,0.052083333333333336
BI1440,,RC12800002,GUARDA,MÊDA,PROVA,0,20,7,,DES,1994-08-27,16:18:00,,34573.888194444444,0.8881944444444444
BI1440,,RC12800002,GUARDA,MÊDA,PROVA,5,20,7,S,DES,1994-08-27,17:35:00,,34573.930555555555,0.9305555555555555
BI1441,,RC12800002,GUARDA,MÊDA,RANHADOS,0,1,7,,DES,1994-08-27,16:47:00,,34573.722916666666,0.7229166666666668
BI2590,,RC12800002,GUARDA,MÊDA,V.FLOR,0,0,7,,DES,1994-08-27,,,34573.041666666664,0.041666666666666664
BI1449,,RC12800005,GUARDA,PINHEL,B.COVA,3,5,7,,DES,1994-08-27,23:05:00,,34574.10763888889,0.1076388888888889
BI1435,,RC12800005,GUARDA,PINHEL,CIDADELHE,0,3,7,,DES,1994-08-27,11:30:00,,34573.56597222222,0.5659722222222222
BI1442,,RC12800005,GUARDA,PINHEL,PALA,2,1,7,,DES,1994-08-27,17:22:00,,34573.833333333336,0.8333333333333334
BI1439,,RC12800008,GUARDA,SABUGAL,V.ESPINHO,0,0,7,,DES,1994-08-27,16:06:00,,34573.715277777774,0.7152777777777778
BI1436,,RC12700003,GUARDA,SEIA,S.COMBA,0,0.1,7,,DES,1994-08-27,12:20:00,,34573.565972222226,0.5659722222222222
BI2104,,RC12800001,GUARDA,TRANCOSO,GUILHEIRO,0,0,7,,DES,1994-08-27,19:00:00,,34573.8125,0.8125
BI2108,,RC12800001,GUARDA,TRANCOSO,M.REI,0,30,7,S,DES,1994-08-27,01:22:00,,34573.121527777774,0.12152777777777778
BI2113,,RC12800001,GUARDA,TRANCOSO,P.CONCELHO,0,0,7,S,DES,1994-08-27,00:15:00,,34573.05694444444,0.05694444444444444
BI2105,,RC12800001,GUARDA,TRANCOSO,PALHAIS,0,0,7,,DES,1994-08-27,22:30:00,,34573.979166666664,0.9791666666666666
BI2107,,RC12800001,GUARDA,TRANCOSO,S.MAIOR,0,3,7,,DES,1994-08-27,04:00:00,,34573.20416666666,0.2041666666666667
