codigo_sgif,distrito,concelho,freguesia,data_inicio,hora_inicio,data_fim,hora_fim,reacendimento,area_povoamento,area_mato,area_total,causa
DM5204,VIANA,PONTE DE LIMA,VITORINO DOS PIÃES,1997-08-22,21:35:00,1997-08-23,02:25:00,,3,0,3,
DM5205,VIANA,VIANA DO CASTELO,FREIXIEIRO DE SOUTELO,1997-08-22,21:35:00,1997-08-22,23:05:00,,0,0.02,0.02,
DM5206,BRAGA,GUIMARÃES,BALAZAR,1997-08-22,21:40:00,1997-08-22,22:40:00,,0.05,0,0.05,
DM5206,BRAGA,GUIMARÃES,BALAZAR,1997-08-22,23:00:00,1997-08-23,00:20:00,S,0,0.02,0.02,REAC
DM5206,BRAGA,GUIMARÃES,BALAZAR,1997-08-23,21:30:00,1997-08-23,23:30:00,S,0,0.15,0.15,REAC
DM5206,BRAGA,GUIMARÃES,BALAZAR,1997-09-15,20:30:00,1997-09-15,21:05:00,S,0,0.05,0.05,REAC
DM5206,BRAGA,GUIMARÃES,BALAZAR,1997-09-16,00:15:00,1997-09-16,02:10:00,S,0,0.1,0.1,REAC
DM5207,VIANA,CAMINHA,RIBA DE ÂNCORA,1997-08-22,21:45:00,1997-08-22,22:55:00,,0,0.02,0.02,
DM5208,BRAGA,BARCELOS,AGUIAR,1997-08-22,22:00:00,1997-08-22,23:50:00,,0,0.05,0.05,
DM5209,BRAGA,VILA VERDE,CABANELAS,1997-08-22,22:00:00,1997-08-23,00:35:00,,0,0.5,0.5,
DM5210,BRAGA,PÓVOA DE LANHOSO,GALEGOS,1997-08-22,22:10:00,1997-08-23,00:00:00,,0,0.5,0.5,
DM5211,BRAGA,GUIMARÃES,LONGOS,1997-08-22,22:15:00,1997-08-22,23:10:00,,0,0.02,0.02,
DM5212,PORTO,PAREDES,GONDALÃES,1997-08-22,22:20:00,1997-08-22,23:50:00,,0,0.02,0.02,
DM5213,PORTO,PAÇOS DE FERREIRA,SEROA,1997-08-22,22:25:00,1997-08-22,23:00:00,,0,0.02,0.02,
DM5214,BRAGA,VILA VERDE,TRAVASSÓS,1997-08-22,22:29:00,1997-08-23,00:30:00,,0.2,0,0.2,
DM5215,PORTO,FELGUEIRAS,SANTÃO,1997-08-22,22:40:00,1997-08-22,23:25:00,,0,0.05,0.05,
DM5216,VIANA,VALENÇA,GANFEI,1997-08-22,23:00:00,1997-08-22,23:40:00,,0,0.02,0.02,
DM5217,PORTO,MARCO DE CANAVEZES,SOALHÃES,1997-08-22,23:10:00,1997-08-23,01:20:00,,0,0.3,0.3,
DM5218,PORTO,AMARANTE,LUFREI,1997-08-22,23:15:00,1997-08-23,00:45:00,,0,0.02,0.02,
DM5219,PORTO,PAREDES,CETE,1997-08-22,10:48:00,1997-08-22,11:23:00,,0,0.05,0.05,
DM5219,PORTO,PAREDES,CETE,1997-08-23,02:45:00,1997-08-23,03:45:00,S,0,0.05,0.05,REAC
DM5220,PORTO,BAIÃO,SANTA MARINHA DO ZÊZERE,1997-08-23,00:20:00,1997-08-23,01:05:00,,0,0.05,0.05,
DM5221,BRAGA,VILA VERDE,PRADO (SÃO MIGUEL),1997-08-23,00:25:00,1997-08-23,12:00:00,,0.03,10,10.03,
DM5222,PORTO,FELGUEIRAS,PENACOVA,1997-08-23,00:30:00,1997-08-23,01:25:00,,0,0.01,0.01,
DM5223,PORTO,AMARANTE,REAL,1997-08-23,00:35:00,1997-08-23,01:00:00,,0,0.03,0.03,
DM5224,VIANA,ARCOS DE VALDEVEZ,PARADA,1997-08-23,00:50:00,1997-08-23,02:20:00,,0,1.5,1.5,
DM5225,PORTO,SANTO TIRSO,SANTO TIRSO,1997-08-23,01:00:00,1997-08-23,02:15:00,,0,0.15,0.15,
DM5226,PORTO,MARCO DE CANAVEZES,SOALHÃES,1997-08-23,01:20:00,1997-08-23,02:15:00,,0,0.03,0.03,
DM5227,BRAGA,VILA VERDE,CODECEDA,1997-08-23,01:44:00,1997-08-23,03:30:00,,0,0.03,0.03,
DM5228,BRAGA,VILA VERDE,DUAS IGREJAS,1997-08-23,01:55:00,1997-08-23,03:15:00,,0,0.05,0.05,
DM5228,BRAGA,VILA VERDE,DUAS IGREJAS,1997-08-23,03:15:00,1997-08-23,04:35:00,S,0.5,0,0.5,REAC
DM5229,PORTO,AMARANTE,LUFREI,1997-08-23,02:00:00,1997-08-23,03:00:00,,0,0.01,0.01,
DM5229,PORTO,AMARANTE,LUFREI,1997-08-23,14:15:00,1997-08-23,14:45:00,S,0,0.02,0.02,REAC
DM5230,PORTO,GONDOMAR,FÂNZERES,1997-08-23,02:15:00,1997-08-23,03:30:00,,0,0.05,0.05,
DM5231,PORTO,MARCO DE CANAVEZES,ALPENDURADA E MATOS,1997-08-23,02:20:00,1997-08-23,03:00:00,,0,0.01,0.01,
DM5232,VIANA,PONTE DE LIMA,BOALHOSA,1997-08-23,02:20:00,1997-08-23,03:15:00,,0.1,0,0.1,
DM5233,BRAGA,VILA NOVA DE FAMALICÃO,VILARINHO DAS CAMBAS,1997-08-23,02:40:00,1997-08-23,03:30:00,,0,0.1,0.1,
DM5234,PORTO,PAREDES,CETE,1997-08-23,03:00:00,1997-08-23,03:45:00,,0,0.03,0.03,
DM5235,VISEU,CINFÃES,SANTIAGO DE PIÃES,1997-08-23,07:20:00,1997-08-23,09:30:00,,0.2,0,0.2,
DM5236,VIANA,PONTE DE LIMA,CALVELO,1997-08-23,07:45:00,1997-08-23,12:40:00,,0,3.5,3.5,
DM5237,PORTO,AMARANTE,VILA CAIZ,1997-08-23,08:40:00,1997-08-23,10:00:00,,1,0,1,
DM5238,VISEU,CINFÃES,SÃO CRISTOVÃO DE NOGUEIRA,1997-08-23,09:00:00,1997-08-23,11:10:00,,0,0.02,0.02,
DM5239,VIANA,PONTE DA BARCA,BRAVÃES,1997-08-23,09:35:00,1997-08-23,11:10:00,,0,0.05,0.05,
DM5240,PORTO,BAIÃO,SANTA MARINHA DO ZÊZERE,1997-08-23,10:50:00,1997-08-23,11:55:00,,0,0.02,0.02,
DM5241,VIANA,PONTE DE LIMA,ARCA,1997-08-23,11:20:00,1997-08-23,12:20:00,,0.02,0.08,0.1,
DM5242,VIANA,VIANA DO CASTELO,CARVOEIRO,1997-08-23,11:40:00,1997-08-23,15:35:00,,0,0.03,0.03,
DM5243,BRAGA,VILA VERDE,GODINHAÇOS,1997-08-23,11:45:00,1997-08-23,13:45:00,,0,0.08,0.08,
DM5244,VISEU,RESENDE,SÃO MARTINHO DE MOUROS,1997-08-23,12:12:00,1997-08-23,13:20:00,,0,0.01,0.01,
DM5245,PORTO,PENAFIEL,CANELAS,1997-08-23,12:30:00,1997-08-23,14:15:00,,0,2,2,
DM5246,PORTO,SANTO TIRSO,LAMELAS,1997-08-23,12:38:00,1997-08-23,16:53:00,,0,5,5,
DM5247,VIANA,PONTE DE LIMA,VITORINO DOS PIÃES,1997-08-23,12:40:00,1997-08-23,14:15:00,,0,0.1,0.1,
DM5248,AVEIRO,SANTA MARIA DA FEIRA,ARGONCILHE,1997-08-23,12:45:00,1997-08-23,13:30:00,,0,0.1,0.1,
DM5248,AVEIRO,SANTA MARIA DA FEIRA,ARGONCILHE,1997-08-23,22:40:00,1997-08-23,23:15:00,S,0.01,0,0.01,REAC
DM5249,BRAGA,VILA VERDE,GONDIÃES,1997-08-23,12:50:00,1997-08-23,16:30:00,,0.05,0,0.05,
DM5250,BRAGA,VIEIRA DO MINHO,RUIVÃES,1997-08-23,13:00:00,1997-08-23,15:30:00,,0,1.5,1.5,
DM5251,VIANA,VALENÇA,VERDOEJO,1997-08-23,13:45:00,1997-08-23,15:30:00,,1,0,1,
DM5252,BRAGA,BRAGA,MORREIRA,1997-08-23,13:55:00,1997-08-23,19:00:00,,0,3,3,
DM5253,PORTO,LOUSADA,LUSTOSA,1997-08-23,14:00:00,1997-08-23,15:20:00,,0,0.5,0.5,
DM5254,PORTO,PAREDES,LORDELO,1997-08-23,14:15:00,1997-08-23,14:45:00,,0,0.03,0.03,
DM5255,PORTO,PENAFIEL,GUILHUFE,1997-08-23,14:15:00,1997-08-23,15:05:00,,0,0.1,0.1,
DM5256,VIANA,PONTE DE LIMA,CABAÇOS,1997-08-23,14:15:00,1997-08-23,15:25:00,,2,1.5,3.5,
DM5257,BRAGA,BARCELOS,POUSA,1997-08-23,14:20:00,1997-08-23,16:45:00,,0,0.15,0.15,
DM5257,BRAGA,BARCELOS,POUSA,1997-08-24,21:18:00,1997-08-24,22:30:00,S,0,0.1,0.1,REAC
DM5258,BRAGA,BARCELOS,GAMIL,1997-08-23,14:25:00,1997-08-23,15:55:00,,0.05,0.25,0.3,
DM5259,BRAGA,VILA VERDE,GEME,1997-08-23,14:25:00,1997-08-23,15:20:00,,0,0.2,0.2,
DM5260,VIANA,CAMINHA,RIBA DE ÂNCORA,1997-08-23,14:40:00,1997-08-23,16:00:00,,0,0.02,0.02,
DM5261,PORTO,FELGUEIRAS,SANTÃO,1997-08-23,14:40:00,1997-08-23,15:10:00,,0,0.04,0.04,
DM5261,PORTO,FELGUEIRAS,SANTÃO,1997-08-23,15:40:00,1997-08-23,17:00:00,S,0,0.15,0.15,REAC
DM5262,VISEU,CINFÃES,OLIVEIRA DO DOURO,1997-08-23,15:05:00,1997-08-23,16:40:00,,0,0.03,0.03,
DM5263,VISEU,CINFÃES,SANTIAGO DE PIÃES,1997-08-23,15:05:00,1997-08-23,16:40:00,,0,0.02,0.02,
DM5264,BRAGA,BRAGA,BRAGA (SÃO VÍTOR),1997-08-23,15:20:00,1997-08-23,16:20:00,,0,0.2,0.2,
DM5265,PORTO,BAIÃO,SANTA MARINHA DO ZÊZERE,1997-08-23,15:25:00,1997-08-23,16:40:00,,0,0.02,0.02,
DM5266,VIANA,PONTE DE LIMA,FRIASTELAS,1997-08-23,15:25:00,1997-08-23,19:40:00,,0.5,0.5,1,
DM5267,BRAGA,VILA VERDE,SANDE,1997-08-23,15:25:00,1997-08-23,16:45:00,,0,0.04,0.04,
DM5268,BRAGA,VILA VERDE,TRAVASSÓS,1997-08-23,15:30:00,1997-08-23,17:00:00,,0,0.07,0.07,
DM5269,PORTO,SANTO TIRSO,CORONADO (SÃO MAMEDE),1997-08-23,15:37:00,1997-08-23,18:10:00,,0,0.25,0.25,
DM5270,VIANA,VIANA DO CASTELO,GERAZ DO LIMA (SANTA LEOCÁDIA),1997-08-23,15:40:00,1997-08-23,18:05:00,,0.05,0,0.05,
DM5271,BRAGA,CELORICO DE BASTO,CORGO,1997-08-23,15:45:00,1997-08-23,17:30:00,,0,0.02,0.02,
DM5272,BRAGA,GUIMARÃES,PONTE,1997-08-23,15:45:00,1997-08-23,17:15:00,,0,0.02,0.02,
DM5273,PORTO,PENAFIEL,GUILHUFE,1997-08-23,15:45:00,1997-08-23,16:20:00,,0,0.01,0.01,
DM5274,VIANA,VALENÇA,SÃO PEDRO DA TORRE,1997-08-23,15:45:00,1997-08-23,17:45:00,,0,0.5,0.5,
DM5275,PORTO,SANTO TIRSO,BOUGADO (SANTIAGO),1997-08-23,15:57:00,1997-08-23,16:40:00,,0,0.01,0.01,
DM5276,AVEIRO,SANTA MARIA DA FEIRA,LOUROSA,1997-08-23,16:00:00,1997-08-23,16:30:00,,0,0.01,0.01,
DM5277,BRAGA,VIEIRA DO MINHO,RUIVÃES,1997-08-23,16:00:00,1997-08-23,17:40:00,,0,1,1,
DM5278,AVEIRO,AROUCA,URRÔ,1997-08-23,16:05:00,1997-08-23,17:45:00,,0.2,0,0.2,
DM5279,BRAGA,BRAGA,GUALTAR,1997-08-23,16:05:00,1997-08-23,17:00:00,,0,0.03,0.03,
DM5280,VIANA,PONTE DA BARCA,BRITELO,1997-08-23,16:05:00,1997-08-23,18:05:00,,0.5,0.5,1,
DM5281,VISEU,CINFÃES,TRAVANCA,1997-08-23,16:15:00,1997-08-23,17:50:00,,0.5,0,0.5,
DM5282,PORTO,PAÇOS DE FERREIRA,CARVALHOSA,1997-08-23,16:20:00,1997-08-23,17:15:00,,0,0.05,0.05,
DM5283,VILA REAL,RIBEIRA DE PENA,RIBEIRA DE PENA (SALVADOR),1997-08-23,16:25:00,1997-08-23,17:40:00,,0.3,0,0.3,
DM5284,BRAGA,CABECEIRAS DE BASTO,RIO DOURO,1997-08-23,16:30:00,1997-08-23,22:00:00,,0,0.5,0.5,
DM5285,PORTO,FELGUEIRAS,POMBEIRO DE RIBAVIZELA,1997-08-23,16:50:00,1997-08-23,17:43:00,,0,0.02,0.02,
DM5286,VIANA,MELGAÇO,CASTRO LABOREIRO,1997-08-23,16:50:00,1997-08-23,19:40:00,,0,0.08,0.08,
DM5287,VILA REAL,RIBEIRA DE PENA,SANTA MARINHA,1997-08-23,17:05:00,1997-08-23,18:35:00,,0,0.2,0.2,
DM5288,PORTO,SANTO TIRSO,GUIMAREI,1997-08-23,17:05:00,1997-08-23,18:00:00,,0,0.1,0.1,
DM5289,BRAGA,VILA VERDE,DUAS IGREJAS,1997-08-23,17:15:00,1997-08-23,19:10:00,,0,0.1,0.1,
DM5290,BRAGA,VIEIRA DO MINHO,SALAMONDE,1997-08-23,17:20:00,1997-08-23,18:00:00,,0,0.02,0.02,
DM5291,VIANA,VIANA DO CASTELO,AREOSA,1997-08-23,17:30:00,1997-08-23,18:30:00,,0,0.02,0.02,
DM5292,BRAGA,VILA VERDE,PRADO (SÃO MIGUEL),1997-08-23,17:30:00,1997-08-24,00:20:00,,0.5,0,0.5,
DM5293,BRAGA,GUIMARÃES,INFIAS,1997-08-23,17:40:00,1997-08-23,19:00:00,,0,0.2,0.2,
DM5294,AVEIRO,VALE DE CAMBRA,VILA CHÃ,1997-08-23,17:45:00,1997-08-23,18:30:00,,0,0.02,0.02,
DM5295,PORTO,FELGUEIRAS,SANTÃO,1997-08-23,18:00:00,1997-08-23,18:45:00,,0,0.06,0.06,
DM5296,PORTO,MAIA,FOLGOSA,1997-08-23,18:03:00,1997-08-23,20:05:00,,0,0.1,0.1,
DM5296,PORTO,MAIA,FOLGOSA,1997-08-23,18:30:00,1997-08-23,19:15:00,S,0,0.01,0.01,REAC
DM5296,PORTO,MAIA,FOLGOSA,1997-09-14,15:28:00,1997-09-14,17:47:00,S,0,0.16,0.16,REAC
DM5297,PORTO,SANTO TIRSO,ÁGUA LONGA,1997-08-23,18:08:00,1997-08-23,20:55:00,,0,6,6,
DM5298,VIANA,PONTE DA BARCA,OLEIROS,1997-08-23,18:10:00,1997-08-23,18:45:00,,0.05,1,1.05,
DM5298,VIANA,PONTE DA BARCA,OLEIROS,1997-08-24,17:30:00,1997-08-24,19:20:00,S,0,0.5,0.5,REAC
DM5299,PORTO,MATOSINHOS,SÃO MAMEDE DE INFESTA,1997-08-23,18:41:00,1997-08-23,19:10:00,,0,0.01,0.01,
DM5300,BRAGA,PÓVOA DE LANHOSO,LOUREDO,1997-08-23,18:45:00,1997-08-23,21:45:00,,1,2,3,
DM5300,BRAGA,PÓVOA DE LANHOSO,LOUREDO,1997-08-24,21:00:00,1997-08-24,21:35:00,S,0,0.02,0.02,REAC
DM5300,BRAGA,PÓVOA DE LANHOSO,LOUREDO,1997-08-25,15:25:00,1997-08-25,16:35:00,S,0,0.01,0.01,REAC
DM5301,VIANA,ARCOS DE VALDEVEZ,PARADA,1997-08-23,19:20:00,1997-08-23,20:30:00,,0,0.5,0.5,
DM5302,BRAGA,GUIMARÃES,SOUTO (SANTA MARIA),1997-08-23,19:30:00,1997-08-23,21:50:00,,0,1,1,
DM5303,BRAGA,BARCELOS,BALUGÃES,1997-08-23,19:53:00,1997-08-23,21:20:00,,0,0.05,0.05,
DM5304,BRAGA,PÓVOA DE LANHOSO,GARFE,1997-08-23,20:00:00,1997-08-23,21:05:00,,0,0.02,0.02,
DM5305,BRAGA,GUIMARÃES,GONDOMAR,1997-08-23,20:35:00,1997-08-23,21:45:00,,0,0.02,0.02,
DM5306,PORTO,VILA NOVA DE GAIA,VILAR DE ANDORINHO,1997-08-23,20:45:00,1997-08-23,21:55:00,,0,0.2,0.2,
DM5306,PORTO,VILA NOVA DE GAIA,VILAR DE ANDORINHO,1997-09-03,20:40:00,1997-09-03,21:20:00,S,0,0.01,0.01,REAC
DM5307,BRAGA,BRAGA,ESPINHO,1997-08-23,20:55:00,1997-08-24,02:10:00,,0,4,4,
DM5307,BRAGA,BRAGA,ESPINHO,1997-08-24,10:35:00,1997-08-24,12:40:00,S,0.3,0,0.3,REAC
DM5308,BRAGA,FAFE,GOLÃES,1997-08-23,21:15:00,1997-08-23,23:50:00,,0.2,0,0.2,
DM5309,BRAGA,FAFE,FAFE,1997-08-23,21:35:00,1997-08-24,00:00:00,,0,2,2,
DM5309,BRAGA,FAFE,FAFE,1997-08-24,04:50:00,1997-08-24,05:55:00,S,0,0.01,0.01,REAC
DM5310,PORTO,SANTO TIRSO,RORIZ,1997-08-23,21:40:00,1997-08-23,22:40:00,,0,0.1,0.1,
DM5311,PORTO,VILA DO CONDE,VILA CHÃ,1997-08-23,21:45:00,1997-08-23,22:40:00,,0,0.02,0.02,
DM5311,PORTO,VILA DO CONDE,VILA CHÃ,1997-08-24,05:00:00,1997-08-24,05:50:00,S,0,0.01,0.01,REAC
DM5311,PORTO,VILA DO CONDE,VILA CHÃ,1997-08-24,11:40:00,1997-08-24,13:20:00,S,0,0.05,0.05,REAC
DM5312,PORTO,AMARANTE,VILA CAIZ,1997-08-23,21:50:00,1997-08-23,22:45:00,,0,0.03,0.03,
DM5313,BRAGA,BARCELOS,RIO COVO (SANTA EULÁLIA),1997-08-23,21:50:00,1997-08-23,22:25:00,,0,0.02,0.02,
DM5314,PORTO,FELGUEIRAS,VILA VERDE,1997-08-23,22:20:00,1997-08-23,23:10:00,,0,0.1,0.1,
DM5315,VIANA,PONTE DE LIMA,ARCA,1997-08-23,22:20:00,1997-08-24,00:00:00,,0.4,0,0.4,
DM5316,BRAGA,GUIMARÃES,BRITEIROS (SÃO ESTÊVÃO),1997-08-23,22:45:00,1997-08-23,23:45:00,,0,0.02,0.02,
DM5317,BRAGA,VILA NOVA DE FAMALICÃO,LOURO,1997-08-23,22:50:00,1997-08-23,23:30:00,,0,0.01,0.01,
DM5318,BRAGA,BARCELOS,TAMEL (SÃO PEDRO FINS),1997-08-23,23:05:00,1997-08-24,00:05:00,,0,0.05,0.05,
DM5319,BRAGA,VIEIRA DO MINHO,ANJOS,1997-08-23,23:30:00,1997-08-24,01:10:00,,0,1,1,
DM5320,PORTO,AMARANTE,MANCELOS,1997-08-23,23:45:00,1997-08-24,01:50:00,,0,0.15,0.15,
DM5321,PORTO,LOUSADA,MEINEDO,1997-08-23,23:45:00,1997-08-24,00:55:00,,0,0.15,0.15,
DM5322,PORTO,PAÇOS DE FERREIRA,FREAMUNDE,1997-08-23,23:50:00,1997-08-24,00:20:00,,0,0.01,0.01,
DM5323,BRAGA,BARCELOS,MARTIM,1997-08-23,23:55:00,1997-08-24,00:57:00,,0,0.05,0.05,
DM5323,BRAGA,BARCELOS,MARTIM,1997-08-24,04:05:00,1997-08-24,05:05:00,S,0,0.02,0.02,REAC
DM5324,BRAGA,PÓVOA DE LANHOSO,ÁGUAS SANTAS,1997-08-24,00:00:00,1997-08-24,01:30:00,,0,0.01,0.01,
DM5325,BRAGA,PÓVOA DE LANHOSO,RENDUFINHO,1997-08-24,00:00:00,1997-08-24,01:05:00,,0,0.01,0.01,
DM5326,VIANA,MONÇÃO,PIAS,1997-08-24,00:05:00,1997-08-24,02:00:00,,0,0.2,0.2,
DM5327,AVEIRO,SANTA MARIA DA FEIRA,ROMARIZ,1997-08-24,00:20:00,1997-08-24,02:10:00,,0,0.1,0.1,
DM5328,BRAGA,GUIMARÃES,CANDOSO (SÃO MARTINHO),1997-08-24,00:22:00,1997-08-24,01:15:00,,0,0.2,0.2,
DM5329,VIANA,PONTE DE LIMA,GEMIEIRA,1997-08-24,00:30:00,1997-08-24,02:35:00,,0,1.5,1.5,
DM5330,VIANA,VALENÇA,GANFEI,1997-08-24,00:30:00,1997-08-24,01:45:00,,0,0.03,0.03,
DM5331,BRAGA,FAFE,REVELHE,1997-08-24,00:31:00,1997-08-24,03:00:00,,0,0.02,0.02,
DM5331,BRAGA,FAFE,REVELHE,1997-08-24,14:45:00,1997-08-24,16:10:00,S,0.5,0.5,1,REAC
DM5331,BRAGA,FAFE,REVELHE,1997-08-24,20:45:00,1997-08-24,21:45:00,S,0,0.02,0.02,REAC
DM5331,BRAGA,FAFE,REVELHE,1997-08-25,00:20:00,1997-08-25,01:05:00,S,0,0.01,0.01,REAC
DM5332,BRAGA,VILA VERDE,BARBUDO,1997-08-24,00:34:00,1997-08-24,11:40:00,,0,0.1,0.1,
DM5333,PORTO,MAIA,MAIA,1997-08-24,00:35:00,1997-08-24,01:40:00,,0,0.03,0.03,
DM5333,PORTO,MAIA,MAIA,1997-08-24,05:45:00,1997-08-24,06:35:00,S,0,0.02,0.02,REAC
DM5334,BRAGA,CABECEIRAS DE BASTO,CAVÊS,1997-08-24,00:40:00,1997-08-24,02:35:00,,0,0.05,0.05,
DM5335,BRAGA,VILA VERDE,LAGE,1997-08-24,00:40:00,1997-08-24,01:30:00,,0.02,0,0.02,
DM5336,BRAGA,FAFE,MOREIRA DO REI,1997-08-24,00:45:00,1997-08-24,02:00:00,,0,0.02,0.02,
DM5337,BRAGA,VIEIRA DO MINHO,ROSSAS,1997-08-24,00:45:00,1997-08-24,11:00:00,,0,10,10,
DM5337,BRAGA,VIEIRA DO MINHO,ROSSAS,1997-08-24,13:50:00,1997-08-24,16:00:00,S,0.01,0.02,0.03,REAC
DM5337,BRAGA,VIEIRA DO MINHO,ROSSAS,1997-08-24,17:45:00,1997-08-24,18:40:00,S,0,0.05,0.05,REAC
DM5338,PORTO,PAREDES,MOURIZ,1997-08-24,00:50:00,1997-08-24,01:40:00,,0,0.02,0.02,
DM5338,PORTO,PAREDES,MOURIZ,1997-08-25,15:10:00,1997-08-25,16:00:00,S,0,0.03,0.03,REAC
DM5339,PORTO,PAREDES,VANDOMA,1997-08-24,00:50:00,1997-08-24,01:15:00,,0,0.01,0.01,
DM5340,PORTO,PAÇOS DE FERREIRA,FREAMUNDE,1997-08-24,01:30:00,1997-08-24,01:55:00,,0,0.02,0.02,
DM5341,BRAGA,VILA VERDE,ESQUEIROS,1997-08-24,01:55:00,1997-08-24,04:05:00,,0.05,0.1,0.15,
DM5342,PORTO,GONDOMAR,JOVIM,1997-08-24,02:20:00,1997-08-24,05:00:00,,0,0.15,0.15,
DM5342,PORTO,GONDOMAR,JOVIM,1997-08-24,08:50:00,1997-08-24,10:20:00,S,0,0.05,0.05,REAC
DM5342,PORTO,GONDOMAR,JOVIM,1997-08-24,15:30:00,1997-08-24,16:55:00,S,0,0.05,0.05,REAC
DM5342,PORTO,GONDOMAR,JOVIM,1997-08-25,20:45:00,1997-08-25,22:00:00,S,0,0.2,0.2,REAC
DM5343,VIANA,PONTE DE LIMA,BÁRRIO,1997-08-24,02:35:00,1997-08-24,05:05:00,,0,0.1,0.1,
DM5344,BRAGA,FAFE,PASSOS,1997-08-24,03:05:00,1997-08-24,04:00:00,,0,0.02,0.02,
DM5345,PORTO,AMARANTE,VILA CAIZ,1997-08-24,03:15:00,1997-08-24,05:00:00,,0,0.25,0.25,
DM5345,PORTO,AMARANTE,VILA CAIZ,1997-08-24,08:00:00,1997-08-24,09:30:00,S,0.25,0.25,0.5,REAC
DM5346,VIANA,PAREDES DE COURA,COURA,1997-08-24,03:15:00,1997-08-24,05:45:00,,0.01,0.01,0.02,
DM5347,PORTO,VALONGO,CAMPO,1997-08-24,04:20:00,1997-08-24,05:10:00,,0,0.1,0.1,
DM5348,PORTO,AMARANTE,CANDEMIL,1997-08-24,04:30:00,1997-08-24,06:30:00,,0,0.5,0.5,
DM5349,AVEIRO,AROUCA,AROUCA,1997-08-24,04:45:00,1997-08-24,07:20:00,,0.1,0,0.1,
DM5350,BRAGA,VILA VERDE,BARROS,1997-08-24,08:45:00,1997-08-24,12:20:00,,0.07,0,0.07,
DM5351,BRAGA,PÓVOA DE LANHOSO,ESPERANÇA,1997-08-24,08:55:00,1997-08-24,11:45:00,,0,0.5,0.5,
DM5352,PORTO,PAÇOS DE FERREIRA,CARVALHOSA,1997-08-24,11:10:00,1997-08-24,11:40:00,,0,0.01,0.01,
DM5352,PORTO,PAÇOS DE FERREIRA,CARVALHOSA,1997-08-26,18:30:00,1997-08-26,18:55:00,S,0,0.01,0.01,REAC
DM5353,PORTO,BAIÃO,TEIXEIRÓ,1997-08-24,11:50:00,1997-08-24,15:20:00,,0,0.2,0.2,
DM5354,PORTO,SANTO TIRSO,ÁGUA LONGA,1997-08-24,12:20:00,1997-08-24,17:00:00,,0,10,10,
DM5355,BRAGA,VILA VERDE,GEME,1997-08-24,12:20:00,1997-08-24,12:50:00,,0.02,0,0.02,
DM5355,BRAGA,VILA VERDE,GEME,1997-08-24,17:29:00,1997-08-24,19:40:00,S,0,0.05,0.05,REAC
DM5356,PORTO,AMARANTE,CANDEMIL,1997-08-24,12:30:00,1997-08-24,14:00:00,,0,0.25,0.25,
DM5356,PORTO,AMARANTE,CANDEMIL,1997-08-24,15:20:00,1997-08-24,17:50:00,S,0,0.5,0.5,REAC
DM5356,PORTO,AMARANTE,CANDEMIL,1997-08-24,00:00:00,1997-08-24,01:30:00,S,0,0.5,0.5,REAC
DM5356,PORTO,AMARANTE,CANDEMIL,1997-08-25,17:45:00,1997-08-25,19:30:00,S,0,0.5,0.5,REAC
DM5357,PORTO,LOUSADA,CERNADELO,1997-08-24,12:35:00,1997-08-24,13:30:00,,0,0.1,0.1,
DM5358,BRAGA,VIEIRA DO MINHO,RUIVÃES,1997-08-24,12:35:00,1997-08-24,13:25:00,,0,0.02,0.02,
DM5358,BRAGA,VIEIRA DO MINHO,RUIVÃES,1997-08-24,22:30:00,1997-08-24,22:45:00,S,0,0.01,0.01,REAC
DM5358,BRAGA,VIEIRA DO MINHO,RUIVÃES,1997-08-25,21:15:00,1997-08-25,22:45:00,S,0,0.02,0.02,REAC
DM5359,BRAGA,FAFE,TRAVASSÓS,1997-08-24,13:00:00,1997-08-24,16:35:00,,2,0.5,2.5,
DM5360,PORTO,AMARANTE,VILA CAIZ,1997-08-24,13:25:00,1997-08-24,15:20:00,,0.5,2,2.5,
DM5361,PORTO,PAÇOS DE FERREIRA,SANFINS DE FERREIRA,1997-08-24,13:25:00,1997-08-24,17:30:00,,0,2,2,
DM5362,BRAGA,VILA NOVA DE FAMALICÃO,NOVAIS,1997-08-24,13:25:00,1997-08-24,14:50:00,,0.01,0.14,0.15,
DM5363,AVEIRO,CASTELO DE PAIVA,SOBRADO,1997-08-24,13:30:00,1997-08-24,15:45:00,,0.02,0,0.02,
DM5364,VILA REAL,RIBEIRA DE PENA,RIBEIRA DE PENA (SALVADOR),1997-08-24,13:35:00,1997-08-24,14:45:00,,0,0.01,0.01,
DM5364,VILA REAL,RIBEIRA DE PENA,RIBEIRA DE PENA (SALVADOR),1997-08-24,15:55:00,1997-08-24,17:20:00,S,0.5,0,0.5,REAC
DM5364,VILA REAL,RIBEIRA DE PENA,RIBEIRA DE PENA (SALVADOR),1997-08-24,17:35:00,1997-08-24,19:10:00,S,0.2,0,0.2,REAC
DM5365,PORTO,LOUSADA,LUSTOSA,1997-08-24,14:00:00,1997-08-24,14:45:00,,0,0.05,0.05,
DM5366,PORTO,MARCO DE CANAVEZES,MANHUNCELOS,1997-08-24,14:00:00,1997-08-24,15:30:00,,0,0.05,0.05,
DM5367,VIANA,PONTE DE LIMA,BOALHOSA,1997-08-24,14:15:00,1997-08-24,15:40:00,,0,0.8,0.8,
DM5368,PORTO,PAREDES,LORDELO,1997-08-24,14:25:00,1997-08-24,15:10:00,,0,0.03,0.03,
