codigo_sgif,observ,codigo_rc,distrito,concelho,freguesia,area_arborizada,area_nao_arborizada,dia_semana,reacendimento,causa,data_inicio,hora_inicio,primeira_intervencao,data_fim,hora_fim
TM01480,,RC11700016,BRAGANÇA,TORRE DE MONCORVO,MÓS,0,0.5,2,S,REA,1995-08-14,02:15:00,,1995-08-14 03:35:00,03:35:00
TM01485,,RC11700015,BRAGANÇA,FREIXO ESPADA À CINTA,MAZOUCO,0,0.5,2,S,REA,1995-08-14,16:40:00,,1995-08-14 19:30:00,19:30:00
TM01735,,RC11700004,VILA REAL,SABROSA,SOUTO MAIOR,0,0.5,1,S,REA,1995-08-13,12:03:00,,1995-08-13 13:00:00,13:00:00
TM01738,,RC11700003,VILA REAL,PESO DA REGUA,PESO DA REGUA,0,0.5,7,S,REA,1995-08-12,16:48:00,,1995-08-12 17:50:00,17:50:00
TM01919,,RC11800012,BRAGANÇA,MIRANDELA,MIRANDELA,0,0.5,4,S,REA,1995-08-16,19:05:00,,1995-08-16 20:00:00,20:00:00
TM02053,,RC11800012,BRAGANÇA,MIRANDELA,BOUÇA,0,0.5,5,S,REA,1995-08-31,10:40:00,,1995-08-31 11:45:00,11:45:00
TM02185,,RC11700003,VILA REAL,PESO DA REGUA,SEDIELOS,0,0.5,4,S,REA,1995-08-09,15:55:00,,1995-08-09 17:45:00,17:45:00
TM02337,,RC11800011,BRAGANÇA,MACEDO CAVALEIROS,LAMALONGA,0,0.5,5,S,REA,1995-08-24,20:25:00,,1995-08-24 22:00:00,22:00:00
TM02494,,RC11800011,BRAGANÇA,MACEDO CAVALEIROS,MORAIS,0,0.5,2,S,REA,1995-08-28,19:00:00,,1995-08-28 21:00:00,21:00:00
TM02789,,RC11800003,VILA REAL,MONTALEGRE,SALTO,0,0.5,5,S,REA,1995-08-24,21:40:00,,1995-08-24 22:30:00,22:30:00
TM02807,,RC11800003,VILA REAL,MONTALEGRE,VENDA NOVA,0,0.5,4,S,REA,1995-08-30,22:15:00,,1995-08-30 22:55:00,22:55:00
