codigo_sgif,distrito,concelho,freguesia,data_inicio,hora_inicio,data_fim,hora_fim,reacendimento,area_povoamento,area_mato,area_total,causa
BI07014077,Guarda,Meda,Marialva,1998-10-11,13:20:00,1998-10-11,15:05:00,,0,1,1,
BI07014082,Guarda,Meda,Meda,1998-10-11,15:00:00,1998-10-11,16:05:00,,0,0.001,0.001,
BI07014085,Guarda,Sabugal,Sortelha,1998-10-11,17:03:00,1998-10-11,18:50:00,,0,4,4,
BI07014098,Guarda,Gouveia,Vila Cortês da Serra,1998-10-11,20:24:00,1998-10-11,22:50:00,,0,5,5,
BL0303480,Aveiro,Estarreja,Estarreja,1998-10-11,21:26:00,1998-10-11,21:53:00,,0,0.02,0.02,
BL0501483,Leiria,Porto de Mós,São João Baptista,1998-10-11,14:25:00,1998-10-11,15:07:00,,0,0.03,0.03,
BL0501485,Coimbra,Pampilhosa da Serra,Pampilhosa da Serra,1998-10-11,13:50:00,1998-10-11,15:00:00,,0,0.04,0.04,
RO1827,Lisboa,Cadaval,Lamas,1998-10-11,18:15:00,1998-10-11,18:45:00,,0,0.05,0.05,
RO4855,Lisboa,Torres Vedras,São Pedro da Cadeira,1998-10-11,15:05:00,1998-10-11,16:02:00,,0,0.01,0.01,
RO4856,Lisboa,Sobral de Monte Agraço,Sapataria,1998-10-11,16:20:00,1998-10-11,18:45:00,,0,0.5,0.5,
RO4857,Lisboa,Lourinhã,São Bartolomeu dos Galegos,1998-10-11,17:00:00,1998-10-11,18:26:00,,0,0.5,0.5,
RO4858,Lisboa,Cadaval,Lamas,1998-10-11,17:05:00,1998-10-11,18:30:00,,0,0.1,0.1,
RO4859,Lisboa,Sobral de Monte Agraço,Santo Quintino,1998-10-11,17:45:00,1998-10-11,19:20:00,,0,1.5,1.5,
RO4861,Lisboa,Sobral de Monte Agraço,Sapataria,1998-10-11,01:45:00,1998-10-11,03:30:00,,0,0.5,0.5,
RO4862,Lisboa,Alenquer,Abrigada,1998-10-11,19:50:00,1998-10-11,20:50:00,,0,1,1,
RO4863,Lisboa,Alenquer,Carnota,1998-10-11,20:20:00,1998-10-11,21:55:00,,0,0.05,0.05,
RO4864,Lisboa,Arruda dos Vinhos,Arranhó,1998-10-11,20:25:00,1998-10-11,21:20:00,,0,0.02,0.02,
RO4865,Lisboa,Azambuja,Aveiras de Cima,1998-10-11,20:45:00,1998-10-11,21:25:00,,0,1,1,
RO4878,Lisboa,Mafra,Ericeira,1998-10-11,14:05:00,1998-10-11,16:10:00,,0,3,3,
RO4879,Lisboa,Sintra,São João das Lampas,1998-10-11,14:52:00,1998-10-11,15:54:00,,0,1,1,
RO4880,Lisboa,Cascais,São Domingos de Rana,1998-10-11,15:29:00,1998-10-11,16:50:00,,0,0.1,0.1,
RO4881,Lisboa,Sintra,São João das Lampas,1998-10-11,15:56:00,1998-10-11,17:20:00,,0,1,1,
RO4882,Lisboa,Mafra,Carvoeira,1998-10-11,15:55:00,1998-10-11,17:40:00,,0,2,2,
RO4883,Lisboa,Mafra,Carvoeira,1998-10-11,16:11:00,1998-10-11,17:00:00,,0,0.03,0.03,
RO4884,Lisboa,Sintra,Almargem do Bispo,1998-10-11,16:35:00,1998-10-11,17:55:00,,0.02,0,0.02,
RO4885,Lisboa,Sintra,São João das Lampas,1998-10-11,17:20:00,1998-10-11,19:25:00,,0,0.05,0.05,
RO4886,Lisboa,Sintra,Montelavar,1998-10-11,17:45:00,1998-10-11,20:15:00,,0,1,1,
RO4887,Lisboa,Mafra,Igreja Nova,1998-10-11,17:40:00,1998-10-11,18:25:00,,0,1,1,
RO4888,Lisboa,Mafra,Milharado,1998-10-11,18:30:00,1998-10-11,19:10:00,,0,0.01,0.01,
RO4889,Lisboa,Mafra,Santo Estevão das Galés,1998-10-11,19:05:00,1998-10-11,19:45:00,,0,0.005,0.005,
RO4890,Lisboa,Oeiras,Linda-a-Velha,1998-10-11,19:05:00,1998-10-11,19:40:00,,0,0.0025,0.0025,
RO4891,Lisboa,Mafra,São Miguel de Alcainça,1998-10-11,19:35:00,1998-10-11,20:10:00,,0,0.01,0.01,
RO4892,Lisboa,Sintra,Montelavar,1998-10-11,20:02:00,1998-10-11,21:10:00,,0,0.08,0.08,
RO4893,Lisboa,Sintra,Montelavar,1998-10-11,20:20:00,1998-10-11,20:40:00,,0,0.05,0.05,
RO4894,Lisboa,Mafra,São Miguel de Alcainça,1998-10-11,22:35:00,1998-10-12,00:20:00,,0,0.01,0.01,
RO4903,Setúbal,Palmela,Pinhal Novo,1998-10-11,05:12:00,1998-10-11,05:49:00,,0.01,0,0.01,
RO4904,Setúbal,Setúbal,Sado,1998-10-11,14:12:00,1998-10-11,15:38:00,,0,0.5,0.5,
RO4905,Setúbal,Moita,Alhos Vedros,1998-10-11,15:50:00,1998-10-11,17:00:00,,0,0.04,0.04,
RO4906,Setúbal,Alcochete,Alcochete,1998-10-11,16:13:00,1998-10-11,16:58:00,,0,0.01,0.01,
RO4907,Setúbal,Moita,Alhos Vedros,1998-10-11,17:45:00,1998-10-11,19:10:00,,0,0.03,0.03,
RO4908,Setúbal,Setúbal,São Sebastião,1998-10-11,18:37:00,1998-10-11,20:33:00,,0,0.001,0.001,
RO4909,Setúbal,Almada,Charneca da Caparica,1998-10-11,19:37:00,1998-10-11,20:58:00,,0,0.002,0.002,
RO4910,Santarém,Torres Novas,Olaia,1998-10-11,15:06:00,1998-10-11,17:52:00,,0,0.5,0.5,
RO4911,Santarém,Alcanena,Bugalhos,1998-10-11,16:36:00,1998-10-11,19:12:00,,0,1,1,
RO4916,Santarém,Salvaterra de Magos,Marinhais,1998-10-11,12:50:00,1998-10-11,14:00:00,,0.04,0,0.04,
RO4917,Santarém,Santarém,Alcanede,1998-10-11,15:00:00,1998-10-11,19:15:00,,0,1.5,1.5,
RO4918,Santarém,Rio Maior,São Sebastião,1998-10-11,16:49:00,1998-10-11,18:30:00,,0,0.2,0.2,
RO4919,Santarém,Rio Maior,Alcobertas,1998-10-11,17:02:00,1998-10-11,18:00:00,,0,0.0005,0.0005,
RO4920,Santarém,Santarém,São Nicolau,1998-10-11,17:25:00,1998-10-11,17:55:00,,0,0.005,0.005,
RO4921,Santarém,Cartaxo,Vale da Pinta,1998-10-11,17:56:00,1998-10-11,19:15:00,,0,0.005,0.005,
RO4922,Santarém,Rio Maior,Alcobertas,1998-10-11,18:00:00,1998-10-11,18:45:00,,0,0.0005,0.0005,
RO4923,Santarém,Santarém,Alcanede,1998-10-11,18:25:00,1998-10-11,20:25:00,,0,0.03,0.03,
RO4924,Santarém,Rio Maior,Asseiceira,1998-10-11,19:21:00,1998-10-11,20:00:00,,0.05,0,0.05,
RO5005,Lisboa,Vila Franca de Xira,Vialonga,1998-10-11,17:50:00,1998-10-11,19:25:00,,0,0.03,0.03,
TM04824,Vila Real,Alijó,Vila Verde,1998-10-11,15:30:00,1998-10-11,19:45:00,,3,5,8,DES
TM04838,Vila Real,Vila Pouca de Aguiar,Tresminas,1998-10-11,14:48:00,1998-10-11,17:00:00,,1,0,1,DES
TM04839,Vila Real,Vila Pouca de Aguiar,Vila Pouca de Aguiar,1998-10-11,20:38:00,1998-10-11,21:10:00,,0,0.01,0.01,DES
TM04841,Vila Real,Vila Real,Campeã,1998-10-11,17:39:00,1998-10-11,19:15:00,,0,2,2,DES
TM06245,Viseu,Lamego,Lamego (Almacave),1998-10-11,14:35:00,1998-10-11,16:40:00,,0,0.5,0.5,DES
TM06246,Viseu,São João da Pesqueira,Ervedosa do Douro,1998-10-11,14:50:00,1998-10-11,15:35:00,,0,0.03,0.03,DES
TM06247,Viseu,Tarouca,Gouviães,1998-10-11,23:30:00,1998-10-12,00:02:00,,0.25,0,0.25,DES
TM06531,Bragança,Alfândega da Fé,Alfândega da Fé,1998-10-11,11:43:00,1998-10-11,13:10:00,,0,1,1,DES
TM06532,Bragança,Freixo de Espada à Cinta,Freixo de Espada à Cinta,1998-10-11,12:44:00,1998-10-11,13:35:00,,0,0.5,0.5,DES
TM06533,Bragança,Freixo de Espada à Cinta,Lagoaça,1998-10-11,13:38:00,1998-10-11,15:23:00,,0,0.5,0.5,DES
TM06534,Bragança,Macedo de Cavaleiros,Sesulfe,1998-10-11,16:39:00,1998-10-11,18:00:00,,0.01,0,0.01,DES
TM06535,Bragança,Vinhais,Sobreiro de Baixo,1998-10-11,17:30:00,1998-10-11,18:40:00,,0,0.05,0.05,DES
TM06536,Bragança,Macedo de Cavaleiros,Ala,1998-10-11,18:08:00,1998-10-11,20:10:00,,0,0.01,0.01,DES
TM06538,Bragança,Macedo de Cavaleiros,Arcas,1998-10-11,19:20:00,1998-10-11,20:30:00,,0,0.01,0.01,DES
TM06539,Bragança,Mirandela,Bouça,1998-10-11,19:15:00,1998-10-11,20:43:00,,1.5,0,1.5,DES
BI01300578,Castelo Branco,Fundão,Mata da Rainha,1998-10-12,13:00:00,1998-10-12,19:30:00,,0,2,2,
BI01300579,Castelo Branco,Penamacor,Vale da Srª da Póvoa,1998-10-12,13:13:00,1998-10-12,14:55:00,,2.5,0,2.5,
BI01300580,Castelo Branco,Penamacor,Penamacor,1998-10-12,14:55:00,1998-10-12,16:45:00,,0,1,1,
BI01300581,Castelo Branco,Penamacor,Águas,1998-10-12,17:00:00,1998-10-12,17:45:00,,0,0.5,0.5,
BI01300582,Castelo Branco,Fundão,Soalheira,1998-10-12,18:35:00,1998-10-12,19:15:00,,0,0.01,0.01,
BI07014131,Guarda,Trancoso,Torres,1998-10-12,15:40:00,1998-10-12,17:00:00,,0,0.001,0.001,
BI07014136,Guarda,Meda,Pai Penela,1998-10-12,17:04:00,1998-10-12,19:20:00,,0,2,2,
BI07014140,Guarda,Trancoso,Fiães,1998-10-12,17:43:00,1998-10-12,21:00:00,,0,0.5,0.5,
BI07014143,Guarda,Meda,Marialva,1998-10-12,18:10:00,1998-10-12,18:42:00,,0,0.001,0.001,
BL0501545,Coimbra,Arganil,Coja,1998-10-12,18:05:00,1998-10-12,19:25:00,,0.05,0,0.05,
DM01057752,Porto,Gondomar,Jovim,1998-10-12,15:00:00,1998-10-12,16:15:00,,0.2,0,0.2,
DM01057762,Porto,Matosinhos,Guifões,1998-10-12,15:40:00,1998-10-12,17:30:00,,0,0.2,0.2,
DM02017292,Braga,Fafe,São Gens,1998-10-12,14:18:00,1998-10-12,14:43:00,,0,0.02,0.02,
DM03016162,Viana do Castelo,Ponte da Barca,Paço Vedro de Magalhães,1998-10-12,17:15:00,1998-10-12,18:15:00,,0,0.01,0.01,
DM03016169,Viana do Castelo,Ponte de Lima,Refóios do Lima,1998-10-12,20:10:00,1998-10-12,21:10:00,,0,0.05,0.05,
DM05017103,Aveiro,Castelo de Paiva,Real,1998-10-12,20:10:00,1998-10-12,22:30:00,,0,0.35,0.35,
RO0487,Leiria,Caldas da Rainha,Tornada,1998-10-12,18:40:00,1998-10-12,20:00:00,,0.5,0,0.5,
RO0488,Lisboa,Alenquer,Santo Estevão,1998-10-12,15:55:00,1998-10-12,18:00:00,,0,4,4,
RO0495,Lisboa,Sobral de Monte Agraço,Santo Quintino,1998-10-12,16:00:00,1998-10-12,17:05:00,,0,0.02,0.02,
RO0568,Lisboa,Sobral de Monte Agraço,Santo Quintino,1998-10-12,20:00:00,1998-10-12,21:00:00,,0,0.5,0.5,
RO0571,Lisboa,Sobral de Monte Agraço,Sobral de Monte Agraço,1998-10-12,20:00:00,1998-10-12,21:00:00,,0,0.01,0.01,
RO0580,Lisboa,Sobral de Monte Agraço,Santo Quintino,1998-10-12,20:10:00,1998-10-12,21:25:00,,0,2,2,
RO0582,Lisboa,Torres Vedras,Maxial,1998-10-12,20:45:00,1998-10-12,21:45:00,,0,0.01,0.01,
RO0585,Lisboa,Sintra,Casal de Cambra,1998-10-12,02:00:00,1998-10-12,03:00:00,,0,0.025,0.025,
RO0612,Lisboa,Cascais,Estoril,1998-10-12,15:00:00,1998-10-12,15:25:00,,0,0.0005,0.0005,
RO0644,Lisboa,Cascais,Alcabideche,1998-10-12,15:50:00,1998-10-12,16:20:00,,0,0.01,0.01,
RO0766,Lisboa,Sintra,Algueirão,1998-10-12,16:21:00,1998-10-12,16:55:00,,0,0.005,0.005,
RO0820,Lisboa,Mafra,Malveira,1998-10-12,16:50:00,1998-10-12,17:15:00,,0,0.005,0.005,
RO0821,Lisboa,Sintra,Agualva,1998-10-12,18:53:00,1998-10-12,19:23:00,,0,0.002,0.002,
RO0856,Lisboa,Sintra,Almargem do Bispo,1998-10-12,20:00:00,1998-10-12,21:40:00,,0,0.1,0.1,
RO0860,Setúbal,Almada,Laranjeiro,1998-10-12,00:54:00,1998-10-12,01:16:00,,0,0.002,0.002,
RO0869,Setúbal,Moita,Moita,1998-10-12,03:30:00,1998-10-12,04:00:00,,0,0.001,0.001,
RO0884,Setúbal,Almada,Charneca da Caparica,1998-10-12,12:30:00,1998-10-12,13:35:00,,0,0.09,0.09,
RO0890,Setúbal,Setúbal,São Lourenço,1998-10-12,15:13:00,1998-10-12,16:50:00,,0.01,0,0.01,
RO0899,Setúbal,Setúbal,São Lourenço,1998-10-12,18:28:00,1998-10-12,19:30:00,,0.01,0,0.01,
RO0935,Setúbal,Almada,Caparica,1998-10-12,22:47:00,1998-10-12,23:30:00,,0,0.02,0.02,
RO0939,Setúbal,Almada,Charneca da Caparica,1998-10-12,23:40:00,1998-10-13,00:51:00,,0,0.005,0.005,
RO0963,Santarém,Ourém,Nossa Senhora das Misericórdias,1998-10-12,15:18:00,1998-10-12,16:12:00,,0.05,0,0.05,
RO0988,Santarém,Tomar,Paialvo,1998-10-12,16:40:00,1998-10-12,18:41:00,,1,0,1,
RO1002,Santarém,Cartaxo,Pontével,1998-10-12,15:05:00,1998-10-12,17:30:00,,0,3,3,
RO1047,Santarém,Cartaxo,Vale da Pinta,1998-10-12,17:30:00,1998-10-12,18:55:00,,0,0.5,0.5,
RO5006,Lisboa,Vila Franca de Xira,Alhandra,1998-10-12,17:58:00,1998-10-12,19:25:00,,0,0.005,0.005,
RO5007,Lisboa,Loures,Fanhies,1998-10-12,19:50:00,1998-10-12,23:40:00,,0,3,3,
TM05469,Vila Real,Alijó,São Mamede de Ribatua,1998-10-12,16:20:00,1998-10-12,17:40:00,,0,0.5,0.5,DES
TM05471,Vila Real,Vila Real,Parada de Cunhos,1998-10-12,18:55:00,1998-10-12,19:35:00,,0,0.01,0.01,DES
TM06248,Viseu,São João da Pesqueira,São João da Pesqueira,1998-10-12,14:30:00,1998-10-12,15:15:00,,0,1,1,DES
TM06540,Bragança,Mirandela,Lamas de Orelhão,1998-10-12,15:25:00,1998-10-12,16:45:00,,0,1,1,DES
TM06541,Bragança,Vila Flor,Freixiel,1998-10-12,16:00:00,1998-10-12,18:11:00,,0,1,1,DES
TM06542,Bragança,Vimioso,Pinelo,1998-10-12,17:10:00,1998-10-12,18:35:00,,0,0.99,0.99,DES
TM06543,Bragança,Vinhais,Montouto,1998-10-12,17:18:00,1998-10-12,19:22:00,,0,1,1,DES
TM06544,Bragança,Alfândega da Fé,Cerejais,1998-10-12,17:45:00,1998-10-12,19:35:00,,0,0.5,0.5,DES
TM06546,Bragança,Torre de Moncorvo,Torre de Moncorvo,1998-10-12,19:30:00,1998-10-12,20:30:00,,0,0.5,0.5,DES
AG0189,Faro,Loulé,Almancil,1998-10-13,13:16:00,1998-10-13,14:05:00,,0,0.006,0.006,
AT0217,Beja,Beja,Nossa Senhora das Neves,1998-10-13,18:43:00,1998-10-13,19:35:00,,0.001,0,0.001,
BI01300583,Castelo Branco,Vila Velha de Ródão,Vila Velha de Rodão,1998-10-13,15:01:00,1998-10-13,17:17:00,,1,0,1,
BI01300584,Castelo Branco,Oleiros,Oleiros,1998-10-13,16:05:00,1998-10-13,17:00:00,,0.005,0,0.005,
BI01300585,Castelo Branco,Covilhã,Boidobra,1998-10-13,18:45:00,1998-10-13,19:45:00,,0,0.002,0.002,
BI01300586,Castelo Branco,Castelo Branco,Mata,1998-10-13,20:01:00,1998-10-13,21:11:00,,0,1,1,
BI01300587,Castelo Branco,Penamacor,Bemposta,1998-10-13,20:15:00,1998-10-13,22:25:00,,0,1.5,1.5,
BI07014188,Guarda,Gouveia,Vila Nova de Tazém,1998-10-13,19:45:00,1998-10-13,21:20:00,,0,1,1,
BI07014189,Guarda,Meda,Outeiro de Gatos,1998-10-13,19:59:00,1998-10-13,20:46:00,,0,0.5,0.5,
BI07014191,Guarda,Trancoso,Vilares,1998-10-13,20:10:00,1998-10-13,21:00:00,,0,0.001,0.001,
BL0303468,Viseu,Carregal do Sal,Papízios,1998-10-13,20:20:00,1998-10-13,21:15:00,,0.05,0,0.05,
BL0303470,Viseu,Mangualde,Chãs de Tavares,1998-10-13,19:10:00,1998-10-13,20:10:00,,0,0.01,0.01,
BL0303472,Viseu,Nelas,Canas de Senhorim,1998-10-13,13:30:00,1998-10-13,13:50:00,,0.01,0,0.01,
BL0303476,Viseu,Tondela,Vilar de Besteiros,1998-10-13,14:08:00,1998-10-13,15:35:00,,0.05,0.04,0.09,
BL0303478,Aveiro,Aveiro,Esgueira,1998-10-13,19:30:00,1998-10-13,20:09:00,,0,0.01,0.01,
BL0501547,Leiria,Ansião,Santiago da Guarda,1998-10-13,13:00:00,1998-10-13,13:38:00,,0.05,0,0.05,
BL0501549,Leiria,Castanheira de Pêra,Castanheira de Pêra,1998-10-13,14:15:00,1998-10-13,15:10:00,,0.05,0,0.05,NEG
DM01026901,Porto,Penafiel,Rio de Moinhos,1998-10-13,19:15:00,1998-10-13,20:30:00,,0,0.1,0.1,
DM01057931,Porto,Matosinhos,Guifões,1998-10-13,15:15:00,1998-10-13,15:50:00,,0,0.05,0.05,
DM02017351,Braga,Guimarães,Atães,1998-10-13,14:35:00,1998-10-13,15:27:00,,0,0.2,0.2,
DM02017352,Braga,Póvoa de Lanhoso,Galegos,1998-10-13,14:49:00,1998-10-13,15:09:00,,0,0.05,0.05,
DM02017357,Braga,Fafe,Fafe,1998-10-13,15:53:00,1998-10-13,16:23:00,,0,0.03,0.03,
DM02017360,Braga,Guimarães,Azurém,1998-10-13,16:25:00,1998-10-13,16:51:00,,0,0.1,0.1,
DM02017366,Braga,Celorico de Basto,Basto (São Clemente),1998-10-13,17:59:00,1998-10-13,19:29:00,,0,0.05,0.05,
DM02017369,Braga,Vieira do Minho,Rossas,1998-10-13,18:43:00,1998-10-13,19:13:00,,0,0.05,0.05,
DM02035850,Braga,Terras de Bouro,Covide,1998-10-13,09:35:00,1998-10-13,10:30:00,,0,2,2,
DM03016178,Viana do Castelo,Ponte de Lima,Cabração,1998-10-13,01:05:00,1998-10-13,02:00:00,,0,0.02,0.02,
DM03016208,Viana do Castelo,Viana do Castelo,Meadela,1998-10-13,15:00:00,1998-10-13,16:05:00,,0.02,0,0.02,
DM03016220,Viana do Castelo,Viana do Castelo,Anha,1998-10-13,18:40:00,1998-10-13,19:25:00,,0,0.01,0.01,
DM05017162,Aveiro,Arouca,Arouca,1998-10-13,16:55:00,1998-10-13,19:35:00,,0,0.4,0.4,
RO0275,Leiria,Caldas da Rainha,Foz do Arelho,1998-10-13,14:08:00,1998-10-13,15:32:00,,0,0.5,0.5,
RO0333,Lisboa,Oeiras,Cruz Quebrada,1998-10-13,13:15:00,1998-10-13,14:00:00,,0,0.01,0.01,
RO0338,Lisboa,Amadora,Mina,1998-10-13,14:51:00,1998-10-13,15:10:00,,0,0.005,0.005,
RO0339,Lisboa,Sintra,Santa Maria e São Miguel,1998-10-13,17:25:00,1998-10-13,18:45:00,,0,0.08,0.08,
RO0340,Lisboa,Mafra,Malveira,1998-10-13,18:50:00,1998-10-13,19:40:00,,0,0.025,0.025,
RO0341,Lisboa,Cascais,São Domingos de Rana,1998-10-13,18:40:00,1998-10-13,19:15:00,,0,0.003,0.003,
RO0342,Lisboa,Mafra,Ericeira,1998-10-13,19:12:00,1998-10-13,19:50:00,,0,0.0006,0.0006,
RO0343,Lisboa,Sintra,Santa Maria e São Miguel,1998-10-13,20:15:00,1998-10-13,21:45:00,,0,0.02,0.02,
RO0344,Lisboa,Mafra,Carvoeira,1998-10-13,20:45:00,1998-10-13,23:20:00,,0,1.5,1.5,
RO0345,Lisboa,Lourinhã,São Bartolomeu dos Galegos,1998-10-13,14:55:00,1998-10-13,16:31:00,,0,0.05,0.05,
RO0346,Lisboa,Torres Vedras,Santa Maria do Castelo São Miguel,1998-10-13,15:25:00,1998-10-13,19:00:00,,0,11,11,
RO0347,Lisboa,Cadaval,Lamas,1998-10-13,15:50:00,1998-10-13,16:30:00,,0,0.01,0.01,
RO0348,Lisboa,Alenquer,Santo Estevão,1998-10-13,17:00:00,1998-10-13,17:50:00,,0,0.02,0.02,
RO0349,Lisboa,Arruda dos Vinhos,Arranhó,1998-10-13,17:10:00,1998-10-13,18:50:00,,0,2,2,
RO0350,Lisboa,Azambuja,Vale Paraiso,1998-10-13,18:45:00,1998-10-13,19:50:00,,0,2,2,
RO0351,Lisboa,Torres Vedras,Turcifal,1998-10-13,18:40:00,1998-10-13,20:15:00,,0,0.2,0.2,
RO0352,Lisboa,Arruda dos Vinhos,Arranhó,1998-10-13,20:15:00,1998-10-13,20:50:00,,0,0.01,0.01,
RO0353,Setúbal,Moita,Vale da Amoreira,1998-10-13,12:38:00,1998-10-13,13:40:00,,0.01,0,0.01,
RO0354,Setúbal,Palmela,Poceirão,1998-10-13,14:05:00,1998-10-13,15:30:00,,0,0.25,0.25,
RO0355,Setúbal,Setúbal,Gâmbia,1998-10-13,16:34:00,1998-10-13,17:30:00,,0,0.01,0.01,
RO0356,Santarém,Tomar,Santa Maria dos Olivais,1998-10-13,15:11:00,1998-10-13,15:54:00,,0,0.05,0.05,
RO0357,Santarém,Entroncamento,Entroncamento,1998-10-13,16:24:00,1998-10-13,17:12:00,,0.05,0,0.05,
RO0358,Santarém,Rio Maior,Rio Maior,1998-10-13,15:15:00,1998-10-13,15:50:00,,0,0.5,0.5,
RO0359,Santarém,Rio Maior,Fráguas,1998-10-13,16:36:00,1998-10-13,20:25:00,,0,3,3,
RO5008,Lisboa,Vila Franca de Xira,Vila Franca de Xira,1998-10-13,10:40:00,1998-10-13,16:10:00,,0,0.5,0.5,
RO5009,Lisboa,Loures,Bucelas,1998-10-13,16:40:00,1998-10-13,18:35:00,,0,1,1,
RO5010,Lisboa,Loures,Fanhies,1998-10-13,17:45:00,1998-10-13,18:15:00,,0,0.01,0.01,
RO5011,Lisboa,Loures,Fanhies,1998-10-13,18:40:00,1998-10-13,19:35:00,,0,0.03,0.03,
TM05224,Vila Real,Valpaços,Possacos,1998-10-13,16:15:00,1998-10-13,17:05:00,,0,0.5,0.5,DES
TM06547,Bragança,Torre de Moncorvo,Carviçais,1998-10-13,16:11:00,1998-10-13,18:00:00,,0,0.5,0.5,DES
TM06548,Bragança,Torre de Moncorvo,Torre de Moncorvo,1998-10-13,19:40:00,1998-10-13,20:20:00,,0,0.5,0.5,DES
TM06549,Bragança,Alfândega da Fé,Alfândega da Fé,1998-10-13,19:50:00,1998-10-13,22:35:00,,0,1,1,DES
AG0190,Faro,Alcoutim,Alcoutim,1998-10-14,12:33:00,1998-10-14,14:15:00,,0,0.05,0.05,
BI01300588,Castelo Branco,Castelo Branco,Alcains,1998-10-14,18:02:00,1998-10-14,19:05:00,,0,0.5,0.5,
BI07014217,Guarda,Gouveia,Nespereira,1998-10-14,13:28:00,1998-10-14,14:35:00,,0,1,1,
BI07014220,Guarda,Celorico da Beira,Vila Boa do Mondego,1998-10-14,14:10:00,1998-10-14,17:57:00,,0,0.001,0.001,
BI07014223,Guarda,Trancoso,Reboleiro,1998-10-14,15:15:00,1998-10-14,18:35:00,,0.5,1.5,2,
BI07014227,Guarda,Sabugal,Souto,1998-10-14,17:15:00,1998-10-14,18:55:00,,0,1.5,1.5,
BI07014229,Guarda,Sabugal,Quadrazais,1998-10-14,17:54:00,1998-10-14,19:10:00,,0,1,1,
BI07014233,Guarda,Pinhel,Valbom,1998-10-14,19:35:00,1998-10-14,21:20:00,,0,1,1,
BI07014234,Guarda,Celorico da Beira,Cortiçô da Serra,1998-10-14,19:42:00,1998-10-14,21:50:00,,0,0.5,0.5,
BI07014236,Guarda,Meda,Meda,1998-10-14,19:52:00,1998-10-14,20:30:00,,0,0.001,0.001,
BL0303470,Viseu,Mangualde,Chãs de Tavares,1998-10-14,14:20:00,1998-10-14,14:57:00,S,0,0.01,0.01,
BL0303488,Viseu,Viseu,Campo,1998-10-14,16:00:00,1998-10-14,16:49:00,,0,0.03,0.03,
BL0303490,Viseu,Viseu,Bodiosa,1998-10-14,16:34:00,1998-10-14,17:50:00,,0,0.01,0.01,
BL0303492,Viseu,Penalva do Castelo,Ínsua,1998-10-14,21:50:00,1998-10-14,23:35:00,,0,0.05,0.05,
BL0303494,Viseu,Nelas,Nelas,1998-10-14,01:20:00,1998-10-14,02:05:00,,0,0.01,0.01,
BL0303496,Viseu,Carregal do Sal,Cabanas de Viriato,1998-10-14,17:29:00,1998-10-14,17:50:00,,0,0.01,0.01,
BL0303498,Viseu,Tondela,Sabugosa,1998-10-14,12:17:00,1998-10-14,13:13:00,,0,0.01,0.01,
BL0303500,Viseu,Tondela,Vilar de Besteiros,1998-10-14,15:38:00,1998-10-14,16:50:00,,0,0.05,0.05,
BL0501555,Coimbra,Cantanhede,Corticeiro de Cima,1998-10-14,13:45:00,1998-10-14,15:05:00,,0,0.2,0.2,
BL0501559,Coimbra,Mira,Mira,1998-10-14,13:50:00,1998-10-14,14:44:00,,0,0.02,0.02,
BL0501563,Leiria,Pombal,Vila Chã,1998-10-14,14:15:00,1998-10-14,15:40:00,,0,0.07,0.07,
DM01058102,Porto,Maia,Vila Nova da Telha,1998-10-14,13:55:00,1998-10-14,14:15:00,,0,0.02,0.02,
DM01058118,Porto,Vila do Conde,Aveleda,1998-10-14,15:10:00,1998-10-14,16:40:00,,0,0.1,0.1,
DM01058137,Porto,Valongo,Alfena,1998-10-14,17:31:00,1998-10-14,18:06:00,,0,0.03,0.03,
DM02017383,Braga,Guimarães,Serzedelo,1998-10-14,00:00:00,1998-10-14,00:35:00,,0,0.05,0.05,
DM02017398,Braga,Celorico de Basto,Gémeos,1998-10-14,10:58:00,1998-10-14,11:18:00,,0,0.01,0.01,
DM02017416,Braga,Guimarães,Azurém,1998-10-14,18:30:00,1998-10-14,18:57:00,,0,0.1,0.1,
DM02035972,Braga,Terras de Bouro,Chamoim,1998-10-14,10:37:00,1998-10-14,10:50:00,,0,1,1,
DM02036023,Braga,Braga,Espinho,1998-10-14,16:55:00,1998-10-14,17:15:00,,0,0.2,0.2,
DM02036027,Braga,Barcelos,Monte de Fralães,1998-10-14,17:50:00,1998-10-14,17:55:00,,0,0.05,0.05,
DM05017229,Aveiro,Castelo de Paiva,Real,1998-10-14,19:45:00,1998-10-14,22:00:00,,0,0.25,0.25,
RO0360,Leiria,Alcobaça,São Martinho do Porto,1998-10-14,15:13:00,1998-10-14,17:00:00,,0,1,1,
RO0361,Leiria,Óbidos,A dos Negros,1998-10-14,15:14:00,1998-10-14,16:25:00,,0,0.05,0.05,
RO0362,Lisboa,Mafra,Malveira,1998-10-14,00:35:00,1998-10-14,02:45:00,,0,0.6,0.6,
RO0363,Lisboa,Sintra,Casal de Cambra,1998-10-14,00:48:00,1998-10-14,02:05:00,,0,0.05,0.05,
RO0364,Lisboa,Mafra,Milharado,1998-10-14,13:06:00,1998-10-14,14:15:00,,0,2,2,
RO0365,Lisboa,Oeiras,Barcarena,1998-10-14,14:10:00,1998-10-14,15:00:00,,0,0.002,0.002,
RO0366,Lisboa,Cascais,Alcabideche,1998-10-14,14:25:00,1998-10-14,15:00:00,,0,0.004,0.004,
