codigo_sgif,distrito,concelho,freguesia,data_inicio,hora_inicio,data_fim,hora_fim,reacendimento,area_povoamento,area_mato,area_total,causa
RO2658,SANTARÉM,SANTAREM,ALCANEDE,1996-07-04,15:10:00,1996-07-04,15:35:00,,0,0.005,0.005,
RO2657,SANTARÉM,SANTAREM,S. SALVADOR,1996-07-03,17:10:00,1996-07-03,17:30:00,,0,0.0015,0.0015,
RO2655,SANTARÉM,SANTAREM,TREMÊS,1996-07-02,13:11:00,1996-07-02,14:40:00,,0,0.02,0.02,
RO2656,SANTARÉM,SANTAREM,MARVILA,1996-07-02,18:04:00,1996-07-02,18:25:00,,0,0.001,0.001,
RO2650,SANTARÉM,SANTAREM,ALCANEDE,1996-07-01,11:50:00,1996-07-01,12:55:00,,0,0.5,0.5,
RO2652,SANTARÉM,SANTAREM,VARZEA,1996-07-01,18:45:00,1996-07-01,19:45:00,,0,0.06,0.06,
RO2641,SANTARÉM,SANTAREM,RIB. SANTAREM,1996-06-28,00:10:00,1996-06-28,02:10:00,,0,0.0003,0.0003,
RO2642,SANTARÉM,SANTAREM,ALCANEDE,1996-06-28,12:25:00,1996-06-28,12:59:00,,0,0.01,0.01,
RO0617,SANTARÉM,SANTAREM,PERNES,1996-06-28,14:20:00,1996-06-28,15:53:00,,0,0.5,0.5,
RO2637,SANTARÉM,SANTAREM,ALCANEDE,1996-06-27,15:35:00,1996-06-27,16:04:00,,0,0.01,0.01,
RO2639,SANTARÉM,SANTAREM,ALCANEDE,1996-06-27,16:05:00,1996-06-27,17:30:00,,0,0.01,0.01,
RO1101,SANTARÉM,SANTAREM,S. SALVADOR,1996-06-26,23:00:00,1996-06-27,00:22:00,,0,0.001,0.001,
RO1096,SANTARÉM,SANTAREM,ALCANEDE,1996-06-26,11:05:00,1996-06-26,11:50:00,,0,0.5,0.5,
RO1098,SANTARÉM,SANTAREM,ALCANEDE,1996-06-26,16:20:00,1996-06-26,17:04:00,,0,0.01,0.01,
RO1099,SANTARÉM,SANTAREM,RIB. SANTAREM,1996-06-26,18:53:00,1996-06-26,19:19:00,,0,0.002,0.002,
RO1093,SANTARÉM,SANTAREM,TREMÊS,1996-06-24,19:35:00,1996-06-24,21:50:00,,0,2,2,
RO1089,SANTARÉM,SANTAREM,MARVILA,1996-06-23,17:00:00,1996-06-23,17:55:00,,0,0.06,0.06,
RO0220,SANTARÉM,SANTAREM,ALCANEDE,1996-06-15,19:25:00,1996-06-15,19:55:00,,0,0.005,0.005,
RO0221,SANTARÉM,SANTAREM,ALMOSTER,1996-06-13,20:12:00,1996-06-13,21:15:00,,0,0.01,0.01,
RO0230,SANTARÉM,SANTAREM,MARVILA,1996-06-12,15:15:00,1996-06-12,15:50:00,,0,0.002,0.002,
RO0229,SANTARÉM,SANTAREM,VALE SANTAREM,1996-06-12,16:10:00,1996-06-12,16:30:00,,0,0.002,0.002,
RO0228,SANTARÉM,SANTAREM,MARVILA,1996-06-11,16:15:00,1996-06-11,16:45:00,,0,0.001,0.001,
RO0227,SANTARÉM,SANTAREM,MARVILA,1996-06-08,14:30:00,1996-06-08,15:30:00,,0,0.002,0.002,
RO0226,SANTARÉM,SANTAREM,MARVILA,1996-05-30,13:05:00,1996-05-30,13:35:00,,0,0.05,0.05,
RO0225,SANTARÉM,SANTAREM,MARVILA,1996-05-29,13:07:00,1996-05-29,13:40:00,,0,0.03,0.03,
RO0224,SANTARÉM,SANTAREM,MARVILA,1996-05-24,12:10:00,1996-05-24,12:45:00,,0,0.007,0.007,
RO0223,SANTARÉM,SANTAREM,MARVILA,1996-04-17,00:35:00,1996-04-17,03:29:00,,0.5,0,0.5,
RO0222,SANTARÉM,SANTAREM,MARVILA,1996-04-14,14:00:00,1996-04-14,15:10:00,,0.002,0,0.002,
RO0219,SANTARÉM,SANTAREM,ALCANEDE,1996-03-22,15:45:00,1996-03-22,19:45:00,,3,0,3,
RO0217,SANTARÉM,SANTAREM,ABRÃ,1996-03-17,14:40:00,1996-03-17,16:04:00,,0.01,0,0.01,
RO3196,SANTARÉM,SARDOAL,SARDOAL,1996-08-28,13:01:00,1996-08-28,13:22:00,,0,0.002,0.002,
RO3305,SANTARÉM,SARDOAL,SARDOAL,1996-10-07,11:05:00,1996-10-07,11:40:00,,0,0.01,0.01,
RO3293,SANTARÉM,SARDOAL,VALHASCOS,1996-10-05,14:41:00,1996-10-05,16:23:00,,0,0.01,0.01,
RO3295,SANTARÉM,SARDOAL,SANT MONTALEGRE,1996-10-05,16:44:00,1996-10-05,20:34:00,,0.8,0,0.8,
RO3202,SANTARÉM,SARDOAL,SARDOAL,1996-08-30,12:53:00,1996-08-30,13:20:00,,0,0.005,0.005,
RO3186,SANTARÉM,SARDOAL,SANT MONTALEGRE,1996-08-24,01:32:00,1996-08-24,02:44:00,,0.01,0,0.01,
RO0730,SANTARÉM,SARDOAL,SANT MONTALEGRE,1996-08-22,13:20:00,1996-08-22,14:20:00,,0,0.005,0.005,
RO3145,SANTARÉM,SARDOAL,ALCARAVELA,1996-08-11,16:58:00,1996-08-11,17:46:00,,0.0005,0,0.0005,
RO3125,SANTARÉM,SARDOAL,SARDOAL,1996-08-06,22:12:00,1996-08-06,22:47:00,,0,0.001,0.001,
RO0716,SANTARÉM,SARDOAL,ALCARAVELA,1996-08-04,17:35:00,1996-08-04,17:47:00,,0.004,0,0.004,
RO3122,SANTARÉM,SARDOAL,ALCARAVELA,1996-08-04,17:29:00,1996-08-04,19:02:00,,0.01,0,0.01,
RO0683,SANTARÉM,SARDOAL,SOUTO,1996-07-15,01:05:00,1996-07-15,01:40:00,,0.08,0,0.08,
RO3051,SANTARÉM,SARDOAL,SARDOAL,1996-07-15,18:49:00,1996-07-15,20:49:00,,0,0.05,0.05,
RO2951,SANTARÉM,SARDOAL,SARDOAL,1996-06-27,13:02:00,1996-06-27,13:29:00,,0,0.05,0.05,
RO0218,SANTARÉM,SARDOAL,VALHASCOS,1996-03-16,19:40:00,1996-03-16,20:24:00,,0.03,0,0.03,
RO4466,SETÚBAL,SEIXAL,FERNÃO FERRO,1996-10-10,06:32:00,1996-10-10,07:20:00,,0,0.002,0.002,
RO4465,SETÚBAL,SEIXAL,PAIO PIRES,1996-10-06,16:15:00,1996-10-06,23:42:00,,0,5,5,
RO4462,SETÚBAL,SEIXAL,AMORA,1996-10-04,07:30:00,1996-10-04,08:22:00,,0.001,0,0.001,
RO4463,SETÚBAL,SEIXAL,AMORA,1996-10-04,22:09:00,1996-10-04,23:00:00,,0,0.001,0.001,
RO4461,SETÚBAL,SEIXAL,AMORA,1996-10-02,19:30:00,1996-10-02,20:53:00,,0,0.015,0.015,
RO4454,SETÚBAL,SEIXAL,AMORA,1996-09-30,14:40:00,1996-09-30,16:07:00,,0,0.002,0.002,
RO4445,SETÚBAL,SEIXAL,AMORA,1996-09-19,16:37:00,1996-09-19,17:55:00,,0,0.005,0.005,
RO4435,SETÚBAL,SEIXAL,AMORA,1996-09-14,10:15:00,1996-09-14,12:10:00,,0,0.0001,0.0001,
RO4431,SETÚBAL,SEIXAL,AMORA,1996-09-13,12:45:00,1996-09-13,13:34:00,,0,0.0001,0.0001,
RO4432,SETÚBAL,SEIXAL,PAIO PIRES,1996-09-13,13:00:00,1996-09-13,13:45:00,,0,0.0005,0.0005,
RO4433,SETÚBAL,SEIXAL,PAIO PIRES,1996-09-13,14:37:00,1996-09-13,15:00:00,,0,0.0006,0.0006,
RO4434,SETÚBAL,SEIXAL,ARRENTELA,1996-09-13,15:55:00,1996-09-13,16:25:00,,0,0.005,0.005,
RO4425,SETÚBAL,SEIXAL,AMORA,1996-09-10,01:15:00,1996-09-10,02:00:00,,0,0.02,0.02,
RO4426,SETÚBAL,SEIXAL,AMORA,1996-09-10,07:45:00,1996-09-10,10:30:00,,0,0.005,0.005,
RO4424,SETÚBAL,SEIXAL,AMORA,1996-09-09,23:35:00,1996-09-10,00:58:00,,0,0.01,0.01,
RO4420,SETÚBAL,SEIXAL,AMORA,1996-09-09,13:15:00,1996-09-09,14:45:00,,0,0.005,0.005,
RO4421,SETÚBAL,SEIXAL,AMORA,1996-09-09,15:48:00,1996-09-09,17:48:00,,0,0.001,0.001,
RO4414,SETÚBAL,SEIXAL,AMORA,1996-09-08,15:40:00,1996-09-08,17:05:00,,0,0.01,0.01,
RO4417,SETÚBAL,SEIXAL,ARRENTELA,1996-09-08,16:40:00,1996-09-08,17:05:00,,0,0.001,0.001,
RO4408,SETÚBAL,SEIXAL,AMORA,1996-09-07,14:23:00,1996-09-07,15:36:00,,0,0.001,0.001,
RO4410,SETÚBAL,SEIXAL,AMORA,1996-09-07,19:50:00,1996-09-07,22:40:00,,0,0.01,0.01,
RO4405,SETÚBAL,SEIXAL,AMORA,1996-09-06,17:43:00,1996-09-07,10:37:00,,0,1,1,
RO4401,SETÚBAL,SEIXAL,CORROIOS,1996-09-04,14:00:00,1996-09-04,14:42:00,,0,0.002,0.002,
RO4388,SETÚBAL,SEIXAL,ARRENTELA,1996-08-28,17:34:00,1996-08-28,18:02:00,,0,0.007,0.007,
RO4377,SETÚBAL,SEIXAL,FERNÃO FERRO,1996-08-23,15:55:00,1996-08-23,17:35:00,,0,0.06,0.06,
RO4374,SETÚBAL,SEIXAL,ARRENTELA,1996-08-22,14:55:00,1996-08-22,15:10:00,,0,0.002,0.002,
RO4366,SETÚBAL,SEIXAL,SEIXAL,1996-08-18,00:50:00,1996-08-18,01:07:00,,0,0.002,0.002,
RO4367,SETÚBAL,SEIXAL,SEIXAL,1996-08-18,02:03:00,1996-08-18,02:22:00,,0,0.002,0.002,
RO4357,SETÚBAL,SEIXAL,ARRENTELA,1996-08-13,15:28:00,1996-08-13,23:24:00,,0,3,3,
RO4351,SETÚBAL,SEIXAL,ARRENTELA,1996-08-11,01:10:00,1996-08-11,01:35:00,,0,0.0002,0.0002,
RO4353,SETÚBAL,SEIXAL,AMORA,1996-08-11,20:40:00,1996-08-11,21:33:00,,0,0.02,0.02,
RO4350,SETÚBAL,SEIXAL,SEIXAL,1996-08-09,17:10:00,1996-08-09,18:29:00,,0,0.05,0.05,
RO4348,SETÚBAL,SEIXAL,AMORA,1996-08-08,22:40:00,1996-08-08,23:10:00,,0,0.0002,0.0002,
RO4344,SETÚBAL,SEIXAL,FERNÃO FERRO,1996-08-04,02:05:00,1996-08-04,03:10:00,,0,0.005,0.005,
RO4339,SETÚBAL,SEIXAL,CORROIOS,1996-08-03,13:14:00,1996-08-03,15:30:00,,0,0.016,0.016,
RO4341,SETÚBAL,SEIXAL,PAIO PIRES,1996-08-03,18:45:00,1996-08-03,20:18:00,,0,0.015,0.015,
RO4334,SETÚBAL,SEIXAL,FERNÃO FERRO,1996-08-02,13:36:00,1996-08-02,14:28:00,,0,0.003,0.003,
RO4335,SETÚBAL,SEIXAL,AMORA,1996-08-02,13:20:00,1996-08-02,14:55:00,,0,0.2,0.2,
RO4320,SETÚBAL,SEIXAL,CORROIOS,1996-07-30,02:10:00,1996-07-30,02:59:00,,0,0.005,0.005,
RO4324,SETÚBAL,SEIXAL,CORROIOS,1996-07-30,16:00:00,1996-07-30,16:43:00,,0,0.005,0.005,
RO4318,SETÚBAL,SEIXAL,FERNÃO FERRO,1996-07-29,14:37:00,1996-07-29,15:29:00,,0,0.1,0.1,
RO4314,SETÚBAL,SEIXAL,ARRENTELA,1996-07-27,12:08:00,1996-07-27,13:39:00,,0,0.04,0.04,
RO4312,SETÚBAL,SEIXAL,FERNÃO FERRO,1996-07-26,21:18:00,1996-07-26,21:50:00,,0,0.001,0.001,
RO4307,SETÚBAL,SEIXAL,AMORA,1996-07-25,18:10:00,1996-07-25,18:40:00,,0,0.002,0.002,
RO4304,SETÚBAL,SEIXAL,AMORA,1996-07-23,19:11:00,1996-07-23,19:48:00,,0,0.01,0.01,
RO4300,SETÚBAL,SEIXAL,AMORA,1996-07-21,23:30:00,1996-07-22,00:20:00,,0,0.0002,0.0002,
RO4287,SETÚBAL,SEIXAL,CORROIOS,1996-07-20,13:25:00,1996-07-20,15:05:00,,0,0.1,0.1,
RO4288,SETÚBAL,SEIXAL,ARRENTELA,1996-07-20,15:05:00,1996-07-20,16:22:00,,0,0.04,0.04,
RO4281,SETÚBAL,SEIXAL,AMORA,1996-07-18,15:25:00,1996-07-18,16:45:00,,0.002,0,0.002,
RO4274,SETÚBAL,SEIXAL,AMORA,1996-07-17,14:50:00,1996-07-17,15:50:00,,0,0.05,0.05,
RO4269,SETÚBAL,SEIXAL,AMORA,1996-07-16,10:05:00,1996-07-16,12:50:00,,0,0.05,0.05,
RO4271,SETÚBAL,SEIXAL,AMORA,1996-07-16,14:45:00,1996-07-16,16:33:00,,0,0.05,0.05,
RO5023,SETÚBAL,SEIXAL,PAIO PIRES,1996-07-16,19:35:00,1996-07-16,19:52:00,,0,0.005,0.005,
RO4265,SETÚBAL,SEIXAL,ARRENTELA,1996-07-15,15:33:00,1996-07-15,16:42:00,,0.05,0,0.05,
RO4267,SETÚBAL,SEIXAL,AMORA,1996-07-15,16:42:00,1996-07-15,17:31:00,,0.002,0,0.002,
RO4261,SETÚBAL,SEIXAL,ARRENTELA,1996-07-14,19:46:00,1996-07-14,20:23:00,,0,0.02,0.02,
RO4257,SETÚBAL,SEIXAL,CORROIOS,1996-07-13,19:05:00,1996-07-13,20:15:00,,0,0.001,0.001,
RO4253,SETÚBAL,SEIXAL,SEIXAL,1996-07-12,03:45:00,1996-07-12,04:40:00,,0,0.002,0.002,
RO4248,SETÚBAL,SEIXAL,FERNÃO FERRO,1996-07-10,08:08:00,1996-07-10,09:51:00,,0,0.005,0.005,
RO5022,SETÚBAL,SEIXAL,CORROIOS,1996-07-09,18:20:00,1996-07-09,19:40:00,,0,0.5,0.5,
RO4245,SETÚBAL,SEIXAL,ARRENTELA,1996-07-09,15:54:00,1996-07-09,19:55:00,,0,3,3,
RO4247,SETÚBAL,SEIXAL,ARRENTELA,1996-07-09,20:28:00,1996-07-09,21:45:00,,0,0.02,0.02,
RO4232,SETÚBAL,SEIXAL,FERNÃO FERRO,1996-07-06,13:45:00,1996-07-06,15:00:00,,0.04,0,0.04,
RO4233,SETÚBAL,SEIXAL,PAIO PIRES,1996-07-06,15:00:00,1996-07-06,15:44:00,,0,0.01,0.01,
RO4228,SETÚBAL,SEIXAL,CORROIOS,1996-07-05,15:00:00,1996-07-05,15:45:00,,0,0.02,0.02,
RO4225,SETÚBAL,SEIXAL,ARRENTELA,1996-07-03,17:21:00,1996-07-03,18:35:00,,0,0.05,0.05,
RO4220,SETÚBAL,SEIXAL,SEIXAL,1996-07-01,19:20:00,1996-07-01,19:55:00,,0,0.002,0.002,
RO4212,SETÚBAL,SEIXAL,AMORA,1996-06-29,00:20:00,1996-06-29,01:30:00,,0,0.001,0.001,
RO4213,SETÚBAL,SEIXAL,FERNÃO FERRO,1996-06-29,19:49:00,1996-06-29,21:07:00,,0,0.1,0.1,
RO4216,SETÚBAL,SEIXAL,CORROIOS,1996-06-29,22:35:00,1996-06-29,23:50:00,,0,0.004,0.004,
RO4211,SETÚBAL,SEIXAL,CORROIOS,1996-06-28,23:19:00,1996-06-29,00:55:00,,0,0.06,0.06,
RO4203,SETÚBAL,SEIXAL,FERNÃO FERRO,1996-06-28,07:57:00,1996-06-28,08:54:00,,0,0.005,0.005,
RO4204,SETÚBAL,SEIXAL,FERNÃO FERRO,1996-06-28,12:38:00,1996-06-28,13:58:00,,0,0.004,0.004,
RO4205,SETÚBAL,SEIXAL,FERNÃO FERRO,1996-06-28,13:37:00,1996-06-28,16:22:00,,0.02,0,0.02,
RO4210,SETÚBAL,SEIXAL,ARRENTELA,1996-06-28,22:14:00,1996-06-28,22:39:00,,0,0.04,0.04,
RO4201,SETÚBAL,SEIXAL,AMORA,1996-06-27,16:35:00,1996-06-27,19:19:00,,0,0.01,0.01,
RO4196,SETÚBAL,SEIXAL,ARRENTELA,1996-06-26,19:35:00,1996-06-26,20:00:00,,0,0.0002,0.0002,
RO4190,SETÚBAL,SEIXAL,AMORA,1996-06-24,14:50:00,1996-06-26,07:40:00,,0,45,45,
RO4183,SETÚBAL,SEIXAL,AMORA,1996-06-22,16:23:00,1996-06-22,16:58:00,,0,0.003,0.003,
RO4184,SETÚBAL,SEIXAL,AMORA,1996-06-22,18:35:00,1996-06-22,19:00:00,,0,0.009,0.009,
RO4178,SETÚBAL,SEIXAL,FERNÃO FERRO,1996-06-21,16:00:00,1996-06-21,16:34:00,,0,0.02,0.02,
RO0656,SETÚBAL,SEIXAL,ARRENTELA,1996-08-07,15:43:00,1996-08-07,16:05:00,,0.1,0,0.1,
RO0653,SETÚBAL,SEIXAL,ARRENTELA,1996-07-29,16:28:00,1996-07-29,17:45:00,,2.5,0,2.5,
RO0650,SETÚBAL,SEIXAL,ARRENTELA,1996-07-09,15:55:00,1996-07-09,17:00:00,,1,4,5,
RO0648,SETÚBAL,SEIXAL,ARRENTELA,1996-07-08,18:25:00,1996-07-08,19:30:00,,0,0.1,0.1,
RO0645,SETÚBAL,SEIXAL,PAIO PIRES,1996-06-29,19:41:00,1996-06-29,20:30:00,,0,0.4,0.4,
RO0297,SETÚBAL,SEIXAL,PAIO PIRES,1996-06-14,13:14:00,1996-06-14,13:59:00,,0,0.05,0.05,
RO0302,SETÚBAL,SEIXAL,FERNÃO FERRO,1996-06-13,16:15:00,1996-06-13,16:57:00,,0,0.002,0.002,
RO0299,SETÚBAL,SEIXAL,AMORA,1996-06-12,22:54:00,1996-06-12,23:29:00,,0,0.01,0.01,
RO0303,SETÚBAL,SEIXAL,ARRENTELA,1996-06-11,14:42:00,1996-06-11,15:20:00,,0,0.01,0.01,
RO0305,SETÚBAL,SEIXAL,FERNÃO FERRO,1996-05-16,00:45:00,1996-05-16,01:55:00,,0,0.01,0.01,
RO0301,SETÚBAL,SEIXAL,CORROIOS,1996-04-08,16:35:00,1996-04-08,17:35:00,,0,0.005,0.005,
RO0304,SETÚBAL,SEIXAL,FERNÃO FERRO,1996-03-23,21:42:00,1996-03-24,01:55:00,,0,0.05,0.05,
RO0300,SETÚBAL,SEIXAL,CORROIOS,1996-03-23,16:25:00,1996-03-23,17:07:00,,0,0.03,0.03,
RO0298,SETÚBAL,SEIXAL,AMORA,1996-01-02,17:55:00,1996-01-02,18:29:00,,0,0.002,0.002,
RO4459,SETÚBAL,SESIMBRA,CASTELO,1996-10-02,14:15:00,1996-10-02,15:20:00,,0,2,2,
RO4456,SETÚBAL,SESIMBRA,CASTELO,1996-10-01,15:20:00,1996-10-01,16:10:00,,0,0.1,0.1,
RO4453,SETÚBAL,SESIMBRA,SANTIAGO,1996-09-28,16:10:00,1996-09-28,16:45:00,,0,0.15,0.15,
RO4440,SETÚBAL,SESIMBRA,CASTELO,1996-09-15,12:55:00,1996-09-15,16:50:00,,0,0.15,0.15,
RO4441,SETÚBAL,SESIMBRA,CASTELO,1996-09-15,17:30:00,1996-09-15,18:15:00,,0,0.15,0.15,
RO4419,SETÚBAL,SESIMBRA,SANTIAGO,1996-09-08,21:25:00,1996-09-08,22:20:00,,0,0.1,0.1,
RO4409,SETÚBAL,SESIMBRA,CASTELO,1996-09-07,16:45:00,1996-09-07,18:30:00,,0,2,2,
RO4398,SETÚBAL,SESIMBRA,QUINTA CONDE,1996-09-02,20:45:00,1996-09-02,21:10:00,,0,0.05,0.05,
RO4378,SETÚBAL,SESIMBRA,QUINTA CONDE,1996-08-23,18:00:00,1996-08-23,18:50:00,,0,0.01,0.01,
RO4375,SETÚBAL,SESIMBRA,CASTELO,1996-08-22,17:55:00,1996-08-22,18:55:00,,0,0.03,0.03,
RO4368,SETÚBAL,SESIMBRA,CASTELO,1996-08-19,21:12:00,1996-08-19,22:45:00,,0,0.15,0.15,
RO4362,SETÚBAL,SESIMBRA,CASTELO,1996-08-16,23:05:00,1996-08-16,23:30:00,,0,0.01,0.01,
RO4359,SETÚBAL,SESIMBRA,CASTELO,1996-08-15,01:50:00,1996-08-15,02:30:00,,0,0.005,0.005,
RO4361,SETÚBAL,SESIMBRA,CASTELO,1996-08-15,14:12:00,1996-08-15,15:40:00,,0,0.005,0.005,
RO4337,SETÚBAL,SESIMBRA,SANTIAGO,1996-08-03,12:45:00,1996-08-03,14:50:00,,0,2.5,2.5,
RO4330,SETÚBAL,SESIMBRA,CASTELO,1996-08-01,13:45:00,1996-08-01,15:10:00,,0,0.04,0.04,
RO4321,SETÚBAL,SESIMBRA,CASTELO,1996-07-30,03:10:00,1996-07-30,03:50:00,,0,0.06,0.06,
RO4316,SETÚBAL,SESIMBRA,SANTIAGO,1996-07-29,04:25:00,1996-07-29,05:45:00,,0.2,0,0.2,
RO4315,SETÚBAL,SESIMBRA,QUINTA CONDE,1996-07-27,18:30:00,1996-07-27,20:35:00,,0,0.05,0.05,
RO4302,SETÚBAL,SESIMBRA,CASTELO,1996-07-23,14:25:00,1996-07-23,15:05:00,,0,0.05,0.05,
RO4303,SETÚBAL,SESIMBRA,SANTIAGO,1996-07-23,15:05:00,1996-07-23,17:25:00,,0,0.05,0.05,
RO4298,SETÚBAL,SESIMBRA,CASTELO,1996-07-21,21:45:00,1996-07-22,00:30:00,,0.25,0,0.25,
RO4297,SETÚBAL,SESIMBRA,CASTELO,1996-07-21,20:15:00,1996-07-21,21:30:00,,0,0.15,0.15,
RO4284,SETÚBAL,SESIMBRA,CASTELO,1996-07-19,13:15:00,1996-07-19,15:10:00,,0,0.1,0.1,
RO4285,SETÚBAL,SESIMBRA,CASTELO,1996-07-19,16:45:00,1996-07-19,20:30:00,,0,2,2,
RO4279,SETÚBAL,SESIMBRA,SANTIAGO,1996-07-18,15:25:00,1996-07-18,16:45:00,,0,2,2,
RO4246,SETÚBAL,SESIMBRA,CASTELO,1996-07-09,18:20:00,1996-07-09,19:15:00,,0,0.3,0.3,
RO4237,SETÚBAL,SESIMBRA,SANTIAGO,1996-07-06,22:50:00,1996-07-07,00:10:00,,0,0.04,0.04,
RO5021,SETÚBAL,SESIMBRA,CASTELO,1996-07-05,12:05:00,1996-07-05,13:45:00,,0,0.0005,0.0005,
RO4230,SETÚBAL,SESIMBRA,CASTELO,1996-07-05,21:40:00,1996-07-05,22:40:00,,0,0.12,0.12,
RO4222,SETÚBAL,SESIMBRA,CASTELO,1996-07-02,01:55:00,1996-07-02,03:20:00,,0,0.03,0.03,
RO4224,SETÚBAL,SESIMBRA,CASTELO,1996-07-02,22:15:00,1996-07-02,23:05:00,,0,0.07,0.07,
RO4221,SETÚBAL,SESIMBRA,CASTELO,1996-07-01,22:05:00,1996-07-01,23:00:00,,0.25,0,0.25,
RO4214,SETÚBAL,SESIMBRA,QUINTA CONDE,1996-06-29,19:45:00,1996-06-29,21:00:00,,0,0.15,0.15,
RO4202,SETÚBAL,SESIMBRA,CASTELO,1996-06-28,07:25:00,1996-06-28,13:30:00,,0,2,2,
RO4207,SETÚBAL,SESIMBRA,QUINTA CONDE,1996-06-28,16:05:00,1996-06-28,18:25:00,,0,0.0005,0.0005,
RO4209,SETÚBAL,SESIMBRA,CASTELO,1996-06-28,19:50:00,1996-06-28,20:35:00,,0,0.02,0.02,
RO4197,SETÚBAL,SESIMBRA,CASTELO,1996-06-27,12:35:00,1996-06-27,13:20:00,,0,0.01,0.01,
RO3364,SETÚBAL,SESIMBRA,QUINTA CONDE,1996-06-27,15:53:00,1996-06-27,17:25:00,,0,0.1,0.1,
RO4199,SETÚBAL,SESIMBRA,CASTELO,1996-06-27,15:00:00,1996-06-27,23:00:00,,0.03,0,0.03,
RO4195,SETÚBAL,SESIMBRA,CASTELO,1996-06-26,17:10:00,1996-06-26,22:15:00,,0,2.5,2.5,
RO4192,SETÚBAL,SESIMBRA,CASTELO,1996-06-25,15:10:00,1996-06-25,16:10:00,,0.12,0,0.12,
RO0660,SETÚBAL,SESIMBRA,CASTELO,1996-08-31,20:20:00,1996-08-31,22:40:00,,0.6,0,0.6,
RO0652,SETÚBAL,SESIMBRA,CASTELO,1996-07-29,13:55:00,1996-07-29,14:19:00,,0.1,0,0.1,
RO0654,SETÚBAL,SESIMBRA,CASTELO,1996-07-29,16:51:00,1996-07-29,17:00:00,,0.01,0,0.01,
RO0644,SETÚBAL,SESIMBRA,CASTELO,1996-07-05,11:50:00,1996-07-05,13:00:00,,0.7,0,0.7,
RO0643,SETÚBAL,SESIMBRA,CASTELO,1996-06-29,13:45:00,1996-06-29,14:40:00,,0.2,0,0.2,
RO0642,SETÚBAL,SESIMBRA,CASTELO,1996-06-26,16:00:00,1996-06-26,20:00:00,,64.4,30,94.4,
RO0308,SETÚBAL,SESIMBRA,CASTELO,1996-06-17,05:20:00,1996-06-17,07:00:00,,0.25,0,0.25,
RO0311,SETÚBAL,SESIMBRA,SANTIAGO,1996-06-10,14:00:00,1996-06-10,15:00:00,,0,0.05,0.05,
RO0309,SETÚBAL,SESIMBRA,SANTIAGO,1996-06-05,14:30:00,1996-06-05,15:00:00,,0,0.15,0.15,
RO0307,SETÚBAL,SESIMBRA,CASTELO,1996-06-04,14:00:00,1996-06-04,14:30:00,,0,0.025,0.025,
RO0310,SETÚBAL,SESIMBRA,QUINTA CONDE,1996-05-14,13:00:00,1996-05-14,16:00:00,,5.6,0,5.6,
RO3632,SETÚBAL,SETUBAL,SÃO SIMÃO,1996-10-30,12:42:00,1996-10-30,14:35:00,,0,0.05,0.05,
RO3604,SETÚBAL,SETUBAL,N S ANUNCIADA,1996-10-07,20:52:00,1996-10-07,21:10:00,,0,0.001,0.001,
RO3590,SETÚBAL,SETUBAL,ALTO DA GUERRA,1996-10-03,16:41:00,1996-10-03,17:45:00,,0,0.1,0.1,
RO3569,SETÚBAL,SETUBAL,SÃO SIMÃO,1996-09-26,16:06:00,1996-09-26,17:40:00,,0,0.06,0.06,
RO3561,SETÚBAL,SETUBAL,S. LOURENÇO,1996-09-15,17:14:00,1996-09-15,17:40:00,,0,0.05,0.05,
RO3554,SETÚBAL,SETUBAL,S SEBASIÃO,1996-09-12,17:54:00,1996-09-12,18:50:00,,0,0.25,0.25,
RO3539,SETÚBAL,SETUBAL,SÃO SIMÃO,1996-09-06,13:58:00,1996-09-06,16:37:00,,0,0.03,0.03,
RO3528,SETÚBAL,SETUBAL,SÃO JULIÃO,1996-09-01,12:39:00,1996-09-01,13:15:00,,0,0.02,0.02,
RO3529,SETÚBAL,SETUBAL,N S ANUNCIADA,1996-09-01,13:00:00,1996-09-01,14:02:00,,0,0.04,0.04,
RO3508,SETÚBAL,SETUBAL,S. LOURENÇO,1996-08-27,12:14:00,1996-08-27,15:04:00,,0,0.2,0.2,
RO3508,SETÚBAL,SETUBAL,S. LOURENÇO,1996-08-27,16:25:00,1996-08-27,20:25:00,S,1,0,1,REA
RO3506,SETÚBAL,SETUBAL,S SEBASIÃO,1996-08-25,17:41:00,1996-08-25,18:51:00,,0,0.2,0.2,
RO3497,SETÚBAL,SETUBAL,SÃO SIMÃO,1996-08-21,15:02:00,1996-08-21,16:05:00,,0,0.01,0.01,
RO3498,SETÚBAL,SETUBAL,SADO,1996-08-21,15:41:00,1996-08-21,17:12:00,,0,1,1,
RO3485,SETÚBAL,SETUBAL,ALTO DA GUERRA,1996-08-17,11:50:00,1996-08-17,12:20:00,,0,0.5,0.5,
RO3473,SETÚBAL,SETUBAL,S SEBASIÃO,1996-08-13,17:05:00,1996-08-13,17:35:00,,0,0.02,0.02,
RO3442,SETÚBAL,SETUBAL,N S ANUNCIADA,1996-07-27,03:38:00,1996-07-27,04:25:00,,0,0.001,0.001,
RO3438,SETÚBAL,SETUBAL,ALTO DA GUERRA,1996-07-26,14:41:00,1996-07-26,15:20:00,,0,0.05,0.05,
RO3403,SETÚBAL,SETUBAL,ALTO DA GUERRA,1996-07-11,15:48:00,1996-07-11,16:55:00,,0,0.05,0.05,
